1000.0000,0.0046,0.1326,0.1593,0.1588
2000.0000,0.0081,0.2648,0.0809,0.0728
3000.0000,0.0117,0.3935,0.0906,0.0758
4000.0000,0.0158,0.5292,0.0733,0.0706
5000.0000,0.0193,0.6536,0.0660,0.0649
6000.0000,0.0233,0.7833,0.0681,0.0663
7000.0000,0.0271,0.9159,0.0655,0.0613
8000.0000,0.0305,1.0456,0.0592,0.0551
9000.0000,0.0342,1.1739,0.0552,0.0522
10000.0000,0.0374,1.3049,0.0524,0.0504
