Model probability	Spectral learning probability
1.065106e-44	1.642419e-44	[3, 7, 6, 1, 7, 7, 5, 4, 7, 7, 0, 3, 0, 6, 7, 1, 7, 2, 5, 7, 3, 5, 5, 7, 1, 2, 4, 7, 5, 2, 3, 3, 5, 2, 5, 6, 6, 7, 2, 3, 1, 4, 2, 3, 0, 0, 6, 7]
1.256876e-40	1.502313e-40	[7, 0, 5, 0, 2, 5, 1, 4, 1, 7, 2, 3, 7, 1, 1, 3, 1, 6, 4, 7, 6, 6, 2, 4, 4, 4, 6, 3, 5, 0, 5, 0, 0, 0, 1, 6, 6, 3, 4, 0, 0, 2, 2, 2]
8.592743e-69	4.654684e-69	[2, 2, 0, 7, 0, 6, 2, 6, 2, 1, 2, 4, 4, 3, 7, 7, 3, 2, 0, 7, 5, 3, 6, 7, 7, 5, 7, 3, 6, 1, 7, 7, 2, 6, 7, 7, 3, 6, 7, 2, 6, 2, 2, 4, 0, 7, 0, 6, 6, 4, 7, 7, 3, 0, 4, 7, 7, 7, 3, 0, 6, 2, 6, 3, 3, 2, 4, 2, 2, 0, 6, 0, 0, 5, 3, 3, 7, 5]
3.623152e-58	2.885888e-58	[3, 5, 0, 7, 3, 7, 5, 1, 5, 4, 1, 6, 0, 6, 6, 3, 0, 5, 6, 1, 2, 3, 6, 7, 0, 1, 5, 6, 3, 2, 7, 2, 2, 1, 1, 2, 7, 4, 0, 2, 6, 0, 3, 7, 4, 2, 6, 5, 0, 6, 4, 6, 7, 3, 6, 3, 0, 0, 4, 7, 2, 4, 1, 2]
1.849209e-33	2.240701e-33	[0, 7, 3, 7, 2, 6, 3, 2, 7, 2, 1, 4, 6, 2, 7, 4, 6, 0, 2, 6, 7, 0, 2, 5, 1, 0, 0, 2, 4, 0, 7, 6, 6, 2, 6, 3, 6, 7]
2.379366e-41	2.168789e-41	[2, 4, 0, 2, 7, 0, 7, 5, 4, 4, 7, 5, 7, 0, 7, 1, 0, 7, 2, 1, 2, 2, 0, 6, 0, 2, 6, 7, 1, 6, 6, 7, 0, 6, 0, 3, 4, 6, 0, 1, 6, 6, 5, 6, 1, 0, 7]
9.123417e-12	9.473829e-12	[7, 6, 3, 6, 3, 4, 7, 3, 7, 5, 1, 7]
1.154645e-20	1.209565e-20	[6, 1, 0, 0, 5, 1, 3, 0, 1, 5, 7, 1, 6, 1, 0, 4, 5, 6, 2, 7, 7, 0]
6.408211e-67	7.950335e-67	[5, 7, 6, 6, 4, 3, 6, 1, 1, 6, 2, 7, 5, 0, 2, 3, 2, 4, 0, 0, 4, 2, 2, 6, 1, 7, 7, 5, 6, 6, 7, 2, 0, 1, 2, 0, 6, 7, 6, 5, 0, 7, 1, 0, 6, 3, 6, 4, 5, 7, 2, 0, 4, 1, 0, 7, 5, 0, 4, 0, 2, 7, 4, 6, 4, 2, 6, 7, 7, 2, 6, 0, 6, 6, 6, 0]
2.064354e-51	2.286647e-51	[6, 6, 5, 7, 6, 5, 7, 3, 4, 6, 6, 3, 0, 4, 4, 7, 4, 6, 2, 0, 3, 6, 3, 3, 0, 2, 0, 1, 2, 2, 7, 0, 4, 2, 6, 3, 5, 4, 6, 3, 4, 0, 6, 4, 4, 2, 4, 3, 0, 2, 0, 7, 7, 0, 1, 7, 6]
1.035673e-82	1.565822e-82	[6, 3, 2, 5, 3, 0, 1, 6, 7, 5, 1, 6, 6, 0, 2, 7, 1, 0, 1, 7, 0, 2, 2, 0, 0, 7, 3, 6, 0, 3, 2, 3, 1, 5, 4, 2, 0, 0, 3, 4, 7, 7, 6, 5, 4, 6, 5, 4, 7, 1, 7, 7, 4, 2, 7, 4, 2, 3, 3, 7, 0, 7, 2, 2, 2, 2, 2, 0, 6, 7, 1, 3, 1, 3, 2, 6, 7, 3, 2, 3, 7, 5, 0, 4, 0, 5, 0, 7, 1, 5, 6]
2.641166e-45	2.468627e-45	[3, 2, 4, 1, 5, 6, 4, 6, 4, 3, 5, 1, 3, 1, 1, 6, 0, 2, 5, 3, 7, 7, 5, 0, 4, 6, 7, 3, 7, 4, 4, 1, 2, 3, 7, 0, 7, 6, 4, 3, 3, 7, 5, 2, 0, 1, 2, 2]
9.139147e-43	1.083049e-42	[4, 1, 6, 0, 3, 2, 0, 0, 3, 2, 7, 1, 6, 2, 6, 7, 6, 4, 2, 3, 7, 7, 5, 3, 2, 3, 6, 7, 6, 4, 3, 2, 7, 7, 4, 1, 4, 1, 0, 6, 5, 0, 0, 1, 0, 4, 6]
2.294526e-64	2.578307e-64	[7, 6, 6, 7, 0, 3, 0, 6, 4, 4, 0, 3, 0, 0, 0, 5, 5, 6, 2, 4, 5, 0, 6, 2, 7, 6, 6, 0, 3, 6, 3, 7, 0, 2, 2, 7, 1, 2, 2, 0, 5, 7, 0, 1, 6, 3, 1, 6, 7, 2, 1, 1, 0, 2, 7, 5, 3, 0, 6, 2, 0, 2, 3, 2, 3, 7, 3, 0, 1, 7, 5, 4]
1.763861e-78	3.270447e-78	[5, 0, 6, 6, 4, 7, 7, 1, 0, 7, 6, 7, 4, 1, 6, 0, 2, 7, 5, 7, 3, 3, 0, 7, 6, 2, 1, 5, 7, 4, 5, 2, 7, 3, 0, 7, 6, 4, 6, 6, 1, 4, 6, 2, 5, 7, 7, 2, 4, 7, 0, 6, 5, 2, 6, 6, 3, 0, 0, 3, 1, 5, 6, 4, 7, 0, 4, 7, 0, 2, 1, 3, 7, 6, 6, 7, 4, 3, 5, 3, 0, 4, 5, 4, 0, 2, 0]
1.063919e-40	8.767988e-41	[6, 0, 6, 0, 6, 0, 6, 0, 3, 0, 6, 2, 0, 7, 0, 6, 7, 7, 4, 1, 1, 6, 2, 0, 6, 0, 0, 2, 0, 5, 4, 2, 0, 7, 2, 0, 6, 2, 2, 5, 1, 7, 2, 3, 1, 4, 6]
5.153264e-16	4.252785e-16	[2, 3, 4, 1, 1, 2, 2, 4, 5, 5, 0, 1, 7, 7, 1, 5]
5.887625e-21	8.267607e-21	[7, 0, 2, 4, 6, 7, 2, 0, 6, 7, 6, 1, 4, 2, 4, 6, 5, 0, 6, 4, 6, 3, 4]
7.842279e-18	7.707149e-18	[0, 3, 1, 6, 0, 3, 0, 6, 6, 0, 2, 1, 0, 6, 6, 0, 7, 1, 1, 6]
3.439820e-30	2.836969e-30	[0, 1, 2, 6, 3, 4, 7, 6, 5, 0, 2, 5, 1, 3, 0, 0, 0, 3, 6, 0, 1, 0, 6, 3, 6, 0, 0, 6, 7, 5, 7, 0, 6, 2]
1.173719e-51	9.211959e-52	[3, 7, 6, 3, 3, 7, 4, 1, 3, 0, 4, 5, 4, 2, 6, 2, 7, 1, 7, 6, 0, 6, 4, 2, 3, 0, 0, 2, 2, 0, 1, 3, 0, 6, 0, 0, 0, 4, 6, 3, 6, 0, 7, 7, 2, 7, 0, 7, 0, 7, 3, 4, 0, 5, 7, 2, 6, 5]
1.482515e-24	1.562241e-24	[7, 0, 6, 7, 2, 7, 0, 2, 0, 0, 0, 7, 0, 2, 4, 7, 0, 0, 6, 1, 3, 7, 4, 6, 3, 4, 6, 2]
6.137120e-51	5.886196e-51	[6, 3, 2, 0, 7, 4, 7, 1, 4, 2, 7, 6, 6, 4, 4, 6, 0, 3, 6, 7, 6, 1, 0, 6, 2, 6, 3, 7, 6, 2, 0, 7, 7, 1, 6, 3, 2, 2, 6, 6, 5, 5, 1, 6, 2, 4, 1, 7, 6, 0, 5, 7, 1, 7, 4, 2, 3]
5.946134e-14	6.247064e-14	[4, 7, 3, 4, 4, 5, 6, 0, 0, 0, 2, 6, 6, 1, 0]
2.271040e-78	2.322657e-78	[2, 1, 0, 4, 7, 3, 2, 7, 6, 1, 0, 1, 2, 0, 7, 6, 7, 4, 7, 7, 7, 0, 4, 6, 2, 6, 2, 6, 1, 0, 1, 6, 0, 6, 6, 0, 5, 0, 3, 2, 7, 0, 2, 3, 7, 4, 4, 6, 0, 4, 2, 7, 4, 7, 3, 0, 0, 5, 0, 7, 7, 7, 1, 1, 0, 6, 3, 1, 1, 0, 7, 7, 6, 0, 6, 6, 0, 0, 0, 2, 7, 1, 6, 3, 4, 4, 6, 7, 1]
9.105599e-11	1.093643e-10	[0, 6, 2, 1, 0, 4, 2, 0, 5, 4, 5]
1.509515e-54	1.250741e-54	[1, 3, 7, 2, 4, 1, 6, 4, 6, 1, 3, 5, 7, 6, 7, 1, 6, 7, 3, 3, 7, 0, 7, 0, 3, 6, 2, 1, 3, 3, 4, 7, 4, 6, 2, 5, 4, 6, 6, 1, 0, 6, 1, 3, 0, 0, 7, 7, 4, 0, 6, 0, 0, 7, 3, 0, 2, 3, 2, 1]
1.880679e-12	2.523832e-12	[2, 4, 3, 6, 1, 4, 6, 7, 2, 6, 7, 1, 7]
6.804467e-81	4.454657e-81	[2, 2, 6, 0, 5, 6, 2, 4, 1, 2, 1, 7, 3, 0, 1, 7, 0, 5, 0, 7, 0, 7, 2, 3, 7, 6, 6, 2, 1, 4, 0, 0, 6, 6, 7, 4, 2, 0, 7, 5, 0, 7, 4, 1, 1, 5, 6, 0, 3, 2, 4, 4, 6, 2, 3, 0, 0, 4, 5, 2, 3, 0, 6, 0, 5, 0, 0, 4, 7, 3, 7, 4, 0, 7, 1, 3, 0, 6, 0, 4, 2, 2, 2, 5, 0, 5, 0, 0, 6, 2, 0]
3.776500e-22	4.774350e-22	[4, 0, 7, 7, 3, 3, 6, 0, 7, 0, 0, 0, 5, 2, 0, 3, 1, 4, 7, 6, 2, 2, 1, 4]
4.598802e-61	3.931742e-61	[4, 3, 0, 5, 0, 7, 0, 1, 0, 2, 6, 1, 0, 1, 6, 6, 3, 4, 7, 0, 6, 2, 4, 0, 2, 1, 3, 3, 6, 0, 2, 0, 6, 1, 1, 1, 1, 7, 7, 3, 4, 0, 0, 2, 0, 7, 2, 4, 4, 5, 0, 0, 2, 0, 0, 7, 2, 0, 6, 0, 3, 3, 6, 3, 6, 4, 4, 5]
1.537482e-65	1.506670e-65	[4, 2, 7, 2, 3, 6, 5, 1, 4, 1, 5, 5, 1, 2, 0, 0, 5, 7, 2, 7, 1, 5, 0, 0, 5, 3, 7, 5, 2, 1, 4, 4, 3, 0, 4, 0, 2, 2, 3, 3, 2, 0, 6, 7, 2, 6, 1, 4, 1, 0, 1, 7, 2, 6, 7, 0, 1, 6, 2, 1, 5, 3, 5, 7, 7, 2, 0, 6, 2, 0, 4]
2.621784e-11	2.865260e-11	[6, 0, 2, 1, 0, 5, 0, 0, 1, 0, 1, 2]
2.970796e-50	2.719939e-50	[1, 6, 3, 2, 7, 2, 3, 6, 4, 6, 1, 4, 4, 6, 1, 6, 6, 0, 5, 3, 4, 6, 7, 5, 1, 7, 6, 4, 0, 0, 0, 6, 5, 7, 0, 2, 7, 1, 5, 4, 1, 6, 5, 2, 5, 5, 1, 2, 3, 4, 0, 3, 3, 5]
1.976867e-24	2.139489e-24	[5, 7, 4, 7, 4, 0, 0, 6, 2, 2, 2, 6, 2, 5, 4, 3, 3, 6, 1, 0, 6, 0, 2, 7, 7, 7, 2]
1.638587e-62	2.059663e-62	[5, 5, 2, 2, 0, 2, 2, 6, 5, 6, 6, 6, 0, 4, 7, 1, 2, 2, 0, 0, 6, 0, 7, 7, 0, 5, 2, 5, 0, 4, 0, 7, 2, 0, 6, 2, 4, 3, 1, 4, 0, 4, 6, 7, 0, 7, 6, 1, 0, 7, 6, 7, 1, 6, 7, 2, 2, 0, 0, 6, 2, 2, 2, 6, 0, 2, 2, 1, 2, 0, 0, 6]
5.725813e-45	4.626315e-45	[0, 3, 7, 4, 7, 5, 0, 6, 5, 6, 1, 2, 2, 1, 0, 4, 1, 3, 7, 4, 4, 7, 7, 0, 7, 6, 2, 1, 3, 2, 4, 6, 1, 7, 7, 4, 7, 1, 7, 4, 0, 7, 5, 0, 4, 2, 7, 1, 0]
6.882099e-19	7.133642e-19	[0, 7, 4, 4, 6, 2, 7, 6, 7, 2, 1, 7, 7, 0, 2, 6, 6, 5, 1, 7, 7]
1.808548e-42	1.240211e-42	[2, 4, 1, 2, 2, 0, 4, 4, 3, 6, 0, 5, 5, 1, 7, 5, 5, 2, 0, 3, 5, 5, 6, 4, 0, 7, 5, 7, 1, 3, 7, 1, 5, 6, 5, 1, 6, 2, 0, 6, 4, 1, 6, 1, 4]
1.434283e-65	3.707865e-65	[1, 7, 0, 0, 4, 6, 7, 7, 6, 3, 1, 0, 2, 6, 6, 6, 6, 2, 6, 7, 0, 4, 7, 0, 0, 7, 6, 2, 2, 0, 0, 0, 2, 6, 6, 5, 6, 4, 1, 7, 4, 3, 6, 4, 5, 0, 0, 0, 5, 4, 2, 6, 0, 1, 1, 3, 0, 0, 6, 4, 2, 4, 3, 4, 6, 3, 4, 5, 0, 2, 4, 7, 6, 6]
8.099863e-19	6.751493e-19	[0, 4, 4, 6, 7, 6, 0, 1, 1, 3, 5, 0, 5, 5, 3, 7, 6, 1, 0, 0]
3.615713e-83	2.688352e-83	[1, 7, 3, 7, 0, 3, 1, 6, 5, 5, 3, 4, 0, 1, 6, 7, 1, 2, 0, 6, 3, 7, 0, 7, 6, 1, 0, 5, 7, 2, 6, 1, 6, 6, 6, 0, 0, 2, 6, 3, 0, 1, 0, 7, 2, 1, 5, 0, 0, 7, 2, 7, 7, 6, 5, 6, 2, 7, 5, 7, 3, 6, 3, 0, 3, 4, 0, 5, 2, 7, 2, 2, 0, 5, 6, 7, 6, 6, 7, 4, 0, 6, 5, 6, 1, 0, 4, 3, 2, 6, 0, 2, 7, 7]
6.217004e-40	7.576758e-40	[0, 2, 7, 7, 7, 1, 1, 0, 6, 7, 4, 4, 6, 7, 7, 7, 3, 2, 2, 5, 0, 4, 2, 0, 7, 0, 2, 3, 5, 2, 7, 5, 1, 2, 7, 7, 1, 0, 4, 7, 2, 7, 1, 0]
1.080501e-27	1.029444e-27	[4, 1, 7, 7, 0, 6, 7, 1, 3, 7, 5, 0, 1, 7, 7, 1, 0, 4, 5, 7, 0, 0, 6, 4, 4, 6, 0, 0, 5, 5]
2.279166e-68	2.678223e-68	[0, 1, 3, 4, 6, 2, 4, 0, 5, 3, 7, 7, 4, 0, 0, 0, 2, 4, 3, 3, 4, 5, 7, 6, 6, 5, 3, 2, 1, 0, 7, 6, 0, 0, 4, 7, 6, 2, 7, 7, 5, 0, 4, 2, 3, 0, 7, 3, 1, 6, 1, 4, 1, 1, 6, 2, 7, 4, 0, 2, 6, 7, 7, 7, 4, 7, 3, 1, 0, 3, 2, 2, 5, 1, 6]
3.741342e-33	4.805620e-33	[0, 6, 4, 0, 7, 7, 6, 6, 7, 6, 1, 7, 7, 6, 0, 1, 4, 2, 1, 0, 7, 6, 3, 3, 7, 3, 4, 6, 6, 0, 4, 6, 5, 1, 0, 0, 5]
3.019020e-18	2.915479e-18	[6, 0, 7, 3, 3, 7, 7, 2, 1, 2, 2, 4, 6, 7, 0, 1, 3, 0, 2, 6]
2.656359e-42	4.344595e-42	[1, 4, 7, 4, 3, 6, 0, 5, 4, 6, 5, 4, 0, 5, 7, 4, 3, 0, 7, 2, 2, 0, 1, 3, 6, 3, 5, 6, 6, 2, 6, 0, 0, 6, 2, 0, 7, 6, 2, 6, 7, 4, 6, 7, 4, 0, 2]
5.113077e-16	5.875923e-16	[2, 5, 0, 2, 5, 1, 0, 7, 4, 7, 2, 2, 7, 3, 6, 0, 3]
6.461342e-70	7.725733e-70	[3, 7, 6, 4, 2, 7, 7, 2, 3, 3, 3, 1, 2, 0, 7, 7, 0, 3, 0, 2, 5, 7, 1, 0, 4, 7, 0, 0, 6, 3, 1, 3, 1, 2, 4, 0, 7, 6, 6, 4, 7, 2, 7, 6, 1, 5, 7, 5, 2, 6, 7, 2, 0, 0, 1, 2, 7, 0, 1, 7, 0, 5, 1, 1, 7, 2, 7, 5, 7, 6, 7, 1, 3, 2, 4, 7, 5]
1.978490e-75	1.440272e-75	[6, 6, 0, 0, 3, 7, 2, 0, 6, 1, 5, 3, 6, 4, 0, 7, 6, 7, 6, 3, 5, 3, 7, 1, 5, 5, 6, 2, 5, 4, 1, 5, 1, 6, 4, 0, 0, 7, 2, 7, 2, 2, 3, 1, 6, 4, 4, 0, 2, 7, 2, 1, 5, 4, 2, 3, 6, 2, 0, 2, 1, 6, 6, 6, 2, 2, 2, 1, 6, 4, 2, 7, 6, 7, 2, 3, 6, 7, 7, 5, 2, 7, 5, 0]
3.634186e-84	2.017366e-84	[0, 2, 6, 5, 7, 6, 4, 2, 2, 3, 0, 5, 5, 4, 5, 3, 2, 2, 6, 1, 7, 5, 1, 7, 7, 3, 1, 2, 6, 4, 2, 7, 0, 4, 2, 5, 7, 7, 0, 5, 2, 6, 0, 0, 1, 0, 6, 2, 4, 4, 7, 4, 0, 4, 6, 5, 0, 6, 6, 6, 0, 6, 7, 0, 6, 2, 2, 5, 0, 7, 5, 7, 0, 1, 6, 4, 1, 5, 5, 2, 6, 2, 3, 7, 7, 7, 1, 5, 6, 5, 6, 6, 4, 2]
