Model probability	Spectral learning probability
9.080529e-31	2.364910e-09	[5, 0, 7, 6, 1, 3, 7, 1, 0, 6, 0, 2, 2, 4, 2, 4, 2, 0, 6, 0, 3, 2, 6, 3, 2, 0, 6, 0, 6, 6, 0, 4, 4, 2, 6]
3.989205e-09	1.396249e-05	[1, 2, 7, 2, 5, 4, 7, 3, 7]
1.164733e-89	-1.063100e-14	[0, 3, 5, 3, 7, 4, 4, 0, 3, 4, 4, 2, 0, 0, 7, 5, 3, 1, 7, 0, 4, 0, 1, 7, 1, 7, 0, 7, 1, 1, 4, 7, 7, 6, 0, 3, 0, 0, 3, 6, 3, 6, 6, 7, 5, 2, 7, 0, 6, 5, 3, 2, 7, 1, 1, 7, 2, 6, 0, 1, 4, 1, 7, 2, 5, 6, 7, 4, 4, 1, 1, 6, 7, 3, 6, 1, 5, 6, 6, 4, 2, 7, 3, 5, 6, 2, 7, 4, 1, 2, 7, 5, 0, 1, 4, 7, 1, 3]
8.143388e-19	5.770603e-07	[5, 0, 7, 2, 3, 4, 2, 3, 6, 6, 7, 7, 6, 0, 6, 6, 0, 3, 2, 2, 2]
2.641502e-23	2.203890e-07	[0, 4, 7, 5, 5, 7, 5, 1, 2, 4, 7, 6, 6, 6, 5, 4, 4, 0, 7, 4, 2, 0, 0, 7, 4]
7.898679e-35	7.744897e-08	[1, 6, 0, 6, 2, 0, 4, 0, 5, 5, 2, 0, 7, 0, 6, 2, 2, 6, 0, 7, 0, 0, 5, 1, 5, 6, 6, 7, 3, 6, 1, 2, 3, 7, 2, 1, 4, 5, 6]
9.555302e-56	1.324274e-11	[0, 6, 2, 6, 6, 7, 2, 7, 0, 4, 0, 3, 3, 6, 7, 5, 7, 5, 0, 0, 2, 3, 0, 2, 6, 1, 4, 6, 4, 6, 6, 5, 1, 6, 3, 6, 0, 0, 7, 2, 2, 4, 7, 1, 5, 0, 2, 3, 0, 6, 1, 1, 6, 4, 1, 4, 5, 2, 6, 4, 6, 3]
3.916446e-11	-7.542145e-07	[4, 3, 6, 5, 7, 1, 4, 6, 6, 4, 1]
1.459586e-50	-4.337006e-08	[2, 6, 6, 3, 2, 2, 5, 6, 7, 6, 1, 3, 1, 0, 3, 6, 4, 4, 0, 6, 0, 2, 2, 0, 4, 2, 4, 1, 5, 6, 2, 6, 7, 0, 7, 5, 1, 4, 0, 7, 2, 5, 2, 3, 6, 2, 5, 0, 2, 3, 6, 0, 6, 7, 0, 6, 0]
2.445702e-51	1.099721e-10	[2, 4, 7, 2, 0, 0, 6, 0, 3, 3, 3, 0, 7, 1, 0, 7, 0, 5, 5, 7, 6, 4, 3, 0, 5, 1, 7, 3, 0, 3, 6, 2, 6, 7, 4, 2, 5, 5, 2, 7, 6, 0, 4, 2, 6, 6, 2, 2, 0, 7, 5, 2, 7, 7, 3, 5, 7]
2.150772e-27	-2.610750e-09	[0, 5, 7, 0, 7, 7, 1, 7, 3, 3, 1, 7, 6, 5, 7, 6, 1, 2, 5, 1, 7, 1, 1, 1, 7, 1, 1, 6, 0]
1.325877e-24	3.768182e-07	[3, 7, 3, 7, 6, 6, 0, 6, 0, 7, 4, 0, 1, 3, 0, 6, 3, 7, 4, 7, 0, 2, 2, 1, 4, 2, 3]
4.595509e-35	3.030915e-08	[7, 7, 1, 7, 0, 0, 6, 0, 5, 5, 4, 1, 7, 3, 6, 0, 0, 3, 0, 6, 3, 5, 0, 0, 1, 3, 1, 2, 6, 7, 4, 4, 2, 2, 0, 2, 0, 6, 6]
1.834861e-51	1.275837e-11	[6, 7, 4, 4, 7, 6, 0, 3, 3, 4, 3, 0, 1, 1, 6, 4, 0, 6, 5, 7, 5, 5, 0, 0, 2, 3, 6, 2, 1, 1, 2, 0, 7, 7, 0, 4, 6, 7, 3, 1, 7, 1, 3, 0, 7, 3, 7, 7, 7, 6, 7, 5, 5, 4, 4, 1]
1.065106e-44	-5.279040e-09	[3, 7, 6, 1, 7, 7, 5, 4, 7, 7, 0, 3, 0, 6, 7, 1, 7, 2, 5, 7, 3, 5, 5, 7, 1, 2, 4, 7, 5, 2, 3, 3, 5, 2, 5, 6, 6, 7, 2, 3, 1, 4, 2, 3, 0, 0, 6, 7]
1.256876e-40	-6.545338e-11	[7, 0, 5, 0, 2, 5, 1, 4, 1, 7, 2, 3, 7, 1, 1, 3, 1, 6, 4, 7, 6, 6, 2, 4, 4, 4, 6, 3, 5, 0, 5, 0, 0, 0, 1, 6, 6, 3, 4, 0, 0, 2, 2, 2]
8.592743e-69	6.793837e-14	[2, 2, 0, 7, 0, 6, 2, 6, 2, 1, 2, 4, 4, 3, 7, 7, 3, 2, 0, 7, 5, 3, 6, 7, 7, 5, 7, 3, 6, 1, 7, 7, 2, 6, 7, 7, 3, 6, 7, 2, 6, 2, 2, 4, 0, 7, 0, 6, 6, 4, 7, 7, 3, 0, 4, 7, 7, 7, 3, 0, 6, 2, 6, 3, 3, 2, 4, 2, 2, 0, 6, 0, 0, 5, 3, 3, 7, 5]
3.623152e-58	-3.380372e-11	[3, 5, 0, 7, 3, 7, 5, 1, 5, 4, 1, 6, 0, 6, 6, 3, 0, 5, 6, 1, 2, 3, 6, 7, 0, 1, 5, 6, 3, 2, 7, 2, 2, 1, 1, 2, 7, 4, 0, 2, 6, 0, 3, 7, 4, 2, 6, 5, 0, 6, 4, 6, 7, 3, 6, 3, 0, 0, 4, 7, 2, 4, 1, 2]
1.849209e-33	5.053394e-08	[0, 7, 3, 7, 2, 6, 3, 2, 7, 2, 1, 4, 6, 2, 7, 4, 6, 0, 2, 6, 7, 0, 2, 5, 1, 0, 0, 2, 4, 0, 7, 6, 6, 2, 6, 3, 6, 7]
2.379366e-41	2.201937e-06	[2, 4, 0, 2, 7, 0, 7, 5, 4, 4, 7, 5, 7, 0, 7, 1, 0, 7, 2, 1, 2, 2, 0, 6, 0, 2, 6, 7, 1, 6, 6, 7, 0, 6, 0, 3, 4, 6, 0, 1, 6, 6, 5, 6, 1, 0, 7]
9.123417e-12	-7.491300e-06	[7, 6, 3, 6, 3, 4, 7, 3, 7, 5, 1, 7]
1.154645e-20	1.082172e-06	[6, 1, 0, 0, 5, 1, 3, 0, 1, 5, 7, 1, 6, 1, 0, 4, 5, 6, 2, 7, 7, 0]
6.408211e-67	-2.339950e-07	[5, 7, 6, 6, 4, 3, 6, 1, 1, 6, 2, 7, 5, 0, 2, 3, 2, 4, 0, 0, 4, 2, 2, 6, 1, 7, 7, 5, 6, 6, 7, 2, 0, 1, 2, 0, 6, 7, 6, 5, 0, 7, 1, 0, 6, 3, 6, 4, 5, 7, 2, 0, 4, 1, 0, 7, 5, 0, 4, 0, 2, 7, 4, 6, 4, 2, 6, 7, 7, 2, 6, 0, 6, 6, 6, 0]
2.064354e-51	5.666413e-14	[6, 6, 5, 7, 6, 5, 7, 3, 4, 6, 6, 3, 0, 4, 4, 7, 4, 6, 2, 0, 3, 6, 3, 3, 0, 2, 0, 1, 2, 2, 7, 0, 4, 2, 6, 3, 5, 4, 6, 3, 4, 0, 6, 4, 4, 2, 4, 3, 0, 2, 0, 7, 7, 0, 1, 7, 6]
1.035673e-82	-2.500807e-17	[6, 3, 2, 5, 3, 0, 1, 6, 7, 5, 1, 6, 6, 0, 2, 7, 1, 0, 1, 7, 0, 2, 2, 0, 0, 7, 3, 6, 0, 3, 2, 3, 1, 5, 4, 2, 0, 0, 3, 4, 7, 7, 6, 5, 4, 6, 5, 4, 7, 1, 7, 7, 4, 2, 7, 4, 2, 3, 3, 7, 0, 7, 2, 2, 2, 2, 2, 0, 6, 7, 1, 3, 1, 3, 2, 6, 7, 3, 2, 3, 7, 5, 0, 4, 0, 5, 0, 7, 1, 5, 6]
2.641166e-45	1.185984e-09	[3, 2, 4, 1, 5, 6, 4, 6, 4, 3, 5, 1, 3, 1, 1, 6, 0, 2, 5, 3, 7, 7, 5, 0, 4, 6, 7, 3, 7, 4, 4, 1, 2, 3, 7, 0, 7, 6, 4, 3, 3, 7, 5, 2, 0, 1, 2, 2]
9.139147e-43	4.227566e-11	[4, 1, 6, 0, 3, 2, 0, 0, 3, 2, 7, 1, 6, 2, 6, 7, 6, 4, 2, 3, 7, 7, 5, 3, 2, 3, 6, 7, 6, 4, 3, 2, 7, 7, 4, 1, 4, 1, 0, 6, 5, 0, 0, 1, 0, 4, 6]
2.294526e-64	2.995571e-11	[7, 6, 6, 7, 0, 3, 0, 6, 4, 4, 0, 3, 0, 0, 0, 5, 5, 6, 2, 4, 5, 0, 6, 2, 7, 6, 6, 0, 3, 6, 3, 7, 0, 2, 2, 7, 1, 2, 2, 0, 5, 7, 0, 1, 6, 3, 1, 6, 7, 2, 1, 1, 0, 2, 7, 5, 3, 0, 6, 2, 0, 2, 3, 2, 3, 7, 3, 0, 1, 7, 5, 4]
1.763861e-78	1.409506e-15	[5, 0, 6, 6, 4, 7, 7, 1, 0, 7, 6, 7, 4, 1, 6, 0, 2, 7, 5, 7, 3, 3, 0, 7, 6, 2, 1, 5, 7, 4, 5, 2, 7, 3, 0, 7, 6, 4, 6, 6, 1, 4, 6, 2, 5, 7, 7, 2, 4, 7, 0, 6, 5, 2, 6, 6, 3, 0, 0, 3, 1, 5, 6, 4, 7, 0, 4, 7, 0, 2, 1, 3, 7, 6, 6, 7, 4, 3, 5, 3, 0, 4, 5, 4, 0, 2, 0]
1.063919e-40	-4.494280e-07	[6, 0, 6, 0, 6, 0, 6, 0, 3, 0, 6, 2, 0, 7, 0, 6, 7, 7, 4, 1, 1, 6, 2, 0, 6, 0, 0, 2, 0, 5, 4, 2, 0, 7, 2, 0, 6, 2, 2, 5, 1, 7, 2, 3, 1, 4, 6]
5.153264e-16	-8.643503e-07	[2, 3, 4, 1, 1, 2, 2, 4, 5, 5, 0, 1, 7, 7, 1, 5]
5.887625e-21	1.038948e-06	[7, 0, 2, 4, 6, 7, 2, 0, 6, 7, 6, 1, 4, 2, 4, 6, 5, 0, 6, 4, 6, 3, 4]
7.842279e-18	6.256632e-06	[0, 3, 1, 6, 0, 3, 0, 6, 6, 0, 2, 1, 0, 6, 6, 0, 7, 1, 1, 6]
3.439820e-30	-1.565739e-09	[0, 1, 2, 6, 3, 4, 7, 6, 5, 0, 2, 5, 1, 3, 0, 0, 0, 3, 6, 0, 1, 0, 6, 3, 6, 0, 0, 6, 7, 5, 7, 0, 6, 2]
1.173719e-51	-3.550845e-13	[3, 7, 6, 3, 3, 7, 4, 1, 3, 0, 4, 5, 4, 2, 6, 2, 7, 1, 7, 6, 0, 6, 4, 2, 3, 0, 0, 2, 2, 0, 1, 3, 0, 6, 0, 0, 0, 4, 6, 3, 6, 0, 7, 7, 2, 7, 0, 7, 0, 7, 3, 4, 0, 5, 7, 2, 6, 5]
1.482515e-24	3.430303e-08	[7, 0, 6, 7, 2, 7, 0, 2, 0, 0, 0, 7, 0, 2, 4, 7, 0, 0, 6, 1, 3, 7, 4, 6, 3, 4, 6, 2]
6.137120e-51	3.113838e-09	[6, 3, 2, 0, 7, 4, 7, 1, 4, 2, 7, 6, 6, 4, 4, 6, 0, 3, 6, 7, 6, 1, 0, 6, 2, 6, 3, 7, 6, 2, 0, 7, 7, 1, 6, 3, 2, 2, 6, 6, 5, 5, 1, 6, 2, 4, 1, 7, 6, 0, 5, 7, 1, 7, 4, 2, 3]
5.946134e-14	-1.850843e-06	[4, 7, 3, 4, 4, 5, 6, 0, 0, 0, 2, 6, 6, 1, 0]
2.271040e-78	-8.432900e-15	[2, 1, 0, 4, 7, 3, 2, 7, 6, 1, 0, 1, 2, 0, 7, 6, 7, 4, 7, 7, 7, 0, 4, 6, 2, 6, 2, 6, 1, 0, 1, 6, 0, 6, 6, 0, 5, 0, 3, 2, 7, 0, 2, 3, 7, 4, 4, 6, 0, 4, 2, 7, 4, 7, 3, 0, 0, 5, 0, 7, 7, 7, 1, 1, 0, 6, 3, 1, 1, 0, 7, 7, 6, 0, 6, 6, 0, 0, 0, 2, 7, 1, 6, 3, 4, 4, 6, 7, 1]
9.105599e-11	1.190744e-05	[0, 6, 2, 1, 0, 4, 2, 0, 5, 4, 5]
1.509515e-54	3.857263e-12	[1, 3, 7, 2, 4, 1, 6, 4, 6, 1, 3, 5, 7, 6, 7, 1, 6, 7, 3, 3, 7, 0, 7, 0, 3, 6, 2, 1, 3, 3, 4, 7, 4, 6, 2, 5, 4, 6, 6, 1, 0, 6, 1, 3, 0, 0, 7, 7, 4, 0, 6, 0, 0, 7, 3, 0, 2, 3, 2, 1]
1.880679e-12	2.118877e-06	[2, 4, 3, 6, 1, 4, 6, 7, 2, 6, 7, 1, 7]
6.804467e-81	-1.522422e-14	[2, 2, 6, 0, 5, 6, 2, 4, 1, 2, 1, 7, 3, 0, 1, 7, 0, 5, 0, 7, 0, 7, 2, 3, 7, 6, 6, 2, 1, 4, 0, 0, 6, 6, 7, 4, 2, 0, 7, 5, 0, 7, 4, 1, 1, 5, 6, 0, 3, 2, 4, 4, 6, 2, 3, 0, 0, 4, 5, 2, 3, 0, 6, 0, 5, 0, 0, 4, 7, 3, 7, 4, 0, 7, 1, 3, 0, 6, 0, 4, 2, 2, 2, 5, 0, 5, 0, 0, 6, 2, 0]
3.776500e-22	-4.512348e-09	[4, 0, 7, 7, 3, 3, 6, 0, 7, 0, 0, 0, 5, 2, 0, 3, 1, 4, 7, 6, 2, 2, 1, 4]
4.598802e-61	1.893883e-09	[4, 3, 0, 5, 0, 7, 0, 1, 0, 2, 6, 1, 0, 1, 6, 6, 3, 4, 7, 0, 6, 2, 4, 0, 2, 1, 3, 3, 6, 0, 2, 0, 6, 1, 1, 1, 1, 7, 7, 3, 4, 0, 0, 2, 0, 7, 2, 4, 4, 5, 0, 0, 2, 0, 0, 7, 2, 0, 6, 0, 3, 3, 6, 3, 6, 4, 4, 5]
1.537482e-65	8.669609e-09	[4, 2, 7, 2, 3, 6, 5, 1, 4, 1, 5, 5, 1, 2, 0, 0, 5, 7, 2, 7, 1, 5, 0, 0, 5, 3, 7, 5, 2, 1, 4, 4, 3, 0, 4, 0, 2, 2, 3, 3, 2, 0, 6, 7, 2, 6, 1, 4, 1, 0, 1, 7, 2, 6, 7, 0, 1, 6, 2, 1, 5, 3, 5, 7, 7, 2, 0, 6, 2, 0, 4]
2.621784e-11	3.287546e-05	[6, 0, 2, 1, 0, 5, 0, 0, 1, 0, 1, 2]
2.970796e-50	1.711608e-08	[1, 6, 3, 2, 7, 2, 3, 6, 4, 6, 1, 4, 4, 6, 1, 6, 6, 0, 5, 3, 4, 6, 7, 5, 1, 7, 6, 4, 0, 0, 0, 6, 5, 7, 0, 2, 7, 1, 5, 4, 1, 6, 5, 2, 5, 5, 1, 2, 3, 4, 0, 3, 3, 5]
1.976867e-24	1.408558e-07	[5, 7, 4, 7, 4, 0, 0, 6, 2, 2, 2, 6, 2, 5, 4, 3, 3, 6, 1, 0, 6, 0, 2, 7, 7, 7, 2]
1.638587e-62	-3.872926e-10	[5, 5, 2, 2, 0, 2, 2, 6, 5, 6, 6, 6, 0, 4, 7, 1, 2, 2, 0, 0, 6, 0, 7, 7, 0, 5, 2, 5, 0, 4, 0, 7, 2, 0, 6, 2, 4, 3, 1, 4, 0, 4, 6, 7, 0, 7, 6, 1, 0, 7, 6, 7, 1, 6, 7, 2, 2, 0, 0, 6, 2, 2, 2, 6, 0, 2, 2, 1, 2, 0, 0, 6]
5.725813e-45	-2.969391e-12	[0, 3, 7, 4, 7, 5, 0, 6, 5, 6, 1, 2, 2, 1, 0, 4, 1, 3, 7, 4, 4, 7, 7, 0, 7, 6, 2, 1, 3, 2, 4, 6, 1, 7, 7, 4, 7, 1, 7, 4, 0, 7, 5, 0, 4, 2, 7, 1, 0]
6.882099e-19	-7.716026e-06	[0, 7, 4, 4, 6, 2, 7, 6, 7, 2, 1, 7, 7, 0, 2, 6, 6, 5, 1, 7, 7]
1.808548e-42	2.875350e-06	[2, 4, 1, 2, 2, 0, 4, 4, 3, 6, 0, 5, 5, 1, 7, 5, 5, 2, 0, 3, 5, 5, 6, 4, 0, 7, 5, 7, 1, 3, 7, 1, 5, 6, 5, 1, 6, 2, 0, 6, 4, 1, 6, 1, 4]
1.434283e-65	1.675590e-14	[1, 7, 0, 0, 4, 6, 7, 7, 6, 3, 1, 0, 2, 6, 6, 6, 6, 2, 6, 7, 0, 4, 7, 0, 0, 7, 6, 2, 2, 0, 0, 0, 2, 6, 6, 5, 6, 4, 1, 7, 4, 3, 6, 4, 5, 0, 0, 0, 5, 4, 2, 6, 0, 1, 1, 3, 0, 0, 6, 4, 2, 4, 3, 4, 6, 3, 4, 5, 0, 2, 4, 7, 6, 6]
8.099863e-19	-4.649917e-07	[0, 4, 4, 6, 7, 6, 0, 1, 1, 3, 5, 0, 5, 5, 3, 7, 6, 1, 0, 0]
3.615713e-83	-5.023417e-12	[1, 7, 3, 7, 0, 3, 1, 6, 5, 5, 3, 4, 0, 1, 6, 7, 1, 2, 0, 6, 3, 7, 0, 7, 6, 1, 0, 5, 7, 2, 6, 1, 6, 6, 6, 0, 0, 2, 6, 3, 0, 1, 0, 7, 2, 1, 5, 0, 0, 7, 2, 7, 7, 6, 5, 6, 2, 7, 5, 7, 3, 6, 3, 0, 3, 4, 0, 5, 2, 7, 2, 2, 0, 5, 6, 7, 6, 6, 7, 4, 0, 6, 5, 6, 1, 0, 4, 3, 2, 6, 0, 2, 7, 7]
6.217004e-40	-1.122567e-09	[0, 2, 7, 7, 7, 1, 1, 0, 6, 7, 4, 4, 6, 7, 7, 7, 3, 2, 2, 5, 0, 4, 2, 0, 7, 0, 2, 3, 5, 2, 7, 5, 1, 2, 7, 7, 1, 0, 4, 7, 2, 7, 1, 0]
1.080501e-27	-3.518563e-07	[4, 1, 7, 7, 0, 6, 7, 1, 3, 7, 5, 0, 1, 7, 7, 1, 0, 4, 5, 7, 0, 0, 6, 4, 4, 6, 0, 0, 5, 5]
2.279166e-68	3.045528e-17	[0, 1, 3, 4, 6, 2, 4, 0, 5, 3, 7, 7, 4, 0, 0, 0, 2, 4, 3, 3, 4, 5, 7, 6, 6, 5, 3, 2, 1, 0, 7, 6, 0, 0, 4, 7, 6, 2, 7, 7, 5, 0, 4, 2, 3, 0, 7, 3, 1, 6, 1, 4, 1, 1, 6, 2, 7, 4, 0, 2, 6, 7, 7, 7, 4, 7, 3, 1, 0, 3, 2, 2, 5, 1, 6]
3.741342e-33	9.837953e-10	[0, 6, 4, 0, 7, 7, 6, 6, 7, 6, 1, 7, 7, 6, 0, 1, 4, 2, 1, 0, 7, 6, 3, 3, 7, 3, 4, 6, 6, 0, 4, 6, 5, 1, 0, 0, 5]
3.019020e-18	-9.899761e-07	[6, 0, 7, 3, 3, 7, 7, 2, 1, 2, 2, 4, 6, 7, 0, 1, 3, 0, 2, 6]
2.656359e-42	2.452786e-13	[1, 4, 7, 4, 3, 6, 0, 5, 4, 6, 5, 4, 0, 5, 7, 4, 3, 0, 7, 2, 2, 0, 1, 3, 6, 3, 5, 6, 6, 2, 6, 0, 0, 6, 2, 0, 7, 6, 2, 6, 7, 4, 6, 7, 4, 0, 2]
5.113077e-16	9.031457e-06	[2, 5, 0, 2, 5, 1, 0, 7, 4, 7, 2, 2, 7, 3, 6, 0, 3]
6.461342e-70	6.725971e-15	[3, 7, 6, 4, 2, 7, 7, 2, 3, 3, 3, 1, 2, 0, 7, 7, 0, 3, 0, 2, 5, 7, 1, 0, 4, 7, 0, 0, 6, 3, 1, 3, 1, 2, 4, 0, 7, 6, 6, 4, 7, 2, 7, 6, 1, 5, 7, 5, 2, 6, 7, 2, 0, 0, 1, 2, 7, 0, 1, 7, 0, 5, 1, 1, 7, 2, 7, 5, 7, 6, 7, 1, 3, 2, 4, 7, 5]
1.978490e-75	-6.356246e-09	[6, 6, 0, 0, 3, 7, 2, 0, 6, 1, 5, 3, 6, 4, 0, 7, 6, 7, 6, 3, 5, 3, 7, 1, 5, 5, 6, 2, 5, 4, 1, 5, 1, 6, 4, 0, 0, 7, 2, 7, 2, 2, 3, 1, 6, 4, 4, 0, 2, 7, 2, 1, 5, 4, 2, 3, 6, 2, 0, 2, 1, 6, 6, 6, 2, 2, 2, 1, 6, 4, 2, 7, 6, 7, 2, 3, 6, 7, 7, 5, 2, 7, 5, 0]
3.634186e-84	3.178864e-15	[0, 2, 6, 5, 7, 6, 4, 2, 2, 3, 0, 5, 5, 4, 5, 3, 2, 2, 6, 1, 7, 5, 1, 7, 7, 3, 1, 2, 6, 4, 2, 7, 0, 4, 2, 5, 7, 7, 0, 5, 2, 6, 0, 0, 1, 0, 6, 2, 4, 4, 7, 4, 0, 4, 6, 5, 0, 6, 6, 6, 0, 6, 7, 0, 6, 2, 2, 5, 0, 7, 5, 7, 0, 1, 6, 4, 1, 5, 5, 2, 6, 2, 3, 7, 7, 7, 1, 5, 6, 5, 6, 6, 4, 2]
