8.817319e-02,0.000000e+00,0.000000e+00
1.896180e-01,0.000000e+00,0.000000e+00
3.285331e-01,1.000000e+01,1.000000e-03
5.572572e-01,3.160000e+02,3.160000e-02
3.177075e+00,2.983000e+03,2.983000e-01
1.670692e+02,4.737000e+03,4.737000e-01
3.979870e+04,5.012000e+03,5.012000e-01
7.423117e+06,5.028000e+03,5.028000e-01
2.121453e+08,5.006000e+03,5.006000e-01
7.649388e+09,5.046000e+03,5.046000e-01
1.848848e+11,4.980000e+03,4.980000e-01
2.808346e+12,5.077000e+03,5.077000e-01
3.945373e+13,5.037000e+03,5.037000e-01
3.701751e+14,5.027000e+03,5.027000e-01
2.780802e+15,5.011000e+03,5.011000e-01
2.243284e+16,4.998000e+03,4.998000e-01
1.673165e+17,4.982000e+03,4.982000e-01
1.091686e+18,5.004000e+03,5.004000e-01
6.735527e+18,4.996000e+03,4.996000e-01
4.084197e+19,5.027000e+03,5.027000e-01
2.313773e+20,4.942000e+03,4.942000e-01
1.260329e+21,5.030000e+03,5.030000e-01
5.826635e+21,5.042000e+03,5.042000e-01
2.840363e+22,5.016000e+03,5.016000e-01
1.328676e+23,4.969000e+03,4.969000e-01
5.435155e+23,4.961000e+03,4.961000e-01
2.336773e+24,4.971000e+03,4.971000e-01
8.488128e+24,4.986000e+03,4.986000e-01
3.201616e+25,5.149000e+03,5.149000e-01
1.245723e+26,5.066000e+03,5.066000e-01
4.319409e+26,5.024000e+03,5.024000e-01
1.450980e+27,4.949000e+03,4.949000e-01
4.939049e+27,4.947000e+03,4.947000e-01
1.803409e+28,4.964000e+03,4.964000e-01
6.251758e+28,5.001000e+03,5.001000e-01
2.241084e+29,4.936000e+03,4.936000e-01
7.316155e+29,4.905000e+03,4.905000e-01
2.206551e+30,4.996000e+03,4.996000e-01
7.198023e+30,4.983000e+03,4.983000e-01
2.324601e+31,4.942000e+03,4.942000e-01
7.483346e+31,4.967000e+03,4.967000e-01
2.296976e+32,4.985000e+03,4.985000e-01
6.731708e+32,5.000000e+03,5.000000e-01
2.015545e+33,5.057000e+03,5.057000e-01
6.198397e+33,5.026000e+03,5.026000e-01
1.698616e+34,5.010000e+03,5.010000e-01
5.000507e+34,4.924000e+03,4.924000e-01
1.416434e+35,5.061000e+03,5.061000e-01
3.798329e+35,5.029000e+03,5.029000e-01
1.116929e+36,4.948000e+03,4.948000e-01
3.169783e+36,4.961000e+03,4.961000e-01
8.561826e+36,4.966000e+03,4.966000e-01
2.406443e+37,5.048000e+03,5.048000e-01
7.095951e+37,4.975000e+03,4.975000e-01
2.097453e+38,4.908000e+03,4.908000e-01
6.134359e+38,5.012000e+03,5.012000e-01
1.678517e+39,5.007000e+03,5.007000e-01
4.844642e+39,5.020000e+03,5.020000e-01
1.385961e+40,5.003000e+03,5.003000e-01
4.135367e+40,5.035000e+03,5.035000e-01
1.281638e+41,4.981000e+03,4.981000e-01
4.032765e+41,4.896000e+03,4.896000e-01
1.158916e+42,4.894000e+03,4.894000e-01
3.541389e+42,4.992000e+03,4.992000e-01
1.033421e+43,5.047000e+03,5.047000e-01
3.263752e+43,4.989000e+03,4.989000e-01
1.019105e+44,5.028000e+03,5.028000e-01
3.240973e+44,5.007000e+03,5.007000e-01
1.065364e+45,5.015000e+03,5.015000e-01
3.658311e+45,4.970000e+03,4.970000e-01
1.166295e+46,4.960000e+03,4.960000e-01
3.856370e+46,4.991000e+03,4.991000e-01
1.192237e+47,4.940000e+03,4.940000e-01
4.083536e+47,4.970000e+03,4.970000e-01
1.534395e+48,4.971000e+03,4.971000e-01
5.323269e+48,5.016000e+03,5.016000e-01
2.175741e+49,4.980000e+03,4.980000e-01
9.178218e+49,4.978000e+03,4.978000e-01
4.131659e+50,4.988000e+03,4.988000e-01
1.817129e+51,4.982000e+03,4.982000e-01
9.435564e+51,4.962000e+03,4.962000e-01
4.374561e+52,4.941000e+03,4.941000e-01
1.998190e+53,4.943000e+03,4.943000e-01
1.106028e+54,4.988000e+03,4.988000e-01
7.242686e+54,4.964000e+03,4.964000e-01
5.572894e+55,5.016000e+03,5.016000e-01
3.795477e+56,5.036000e+03,5.036000e-01
2.957543e+57,5.011000e+03,5.011000e-01
3.501303e+58,4.999000e+03,4.999000e-01
4.161392e+59,5.017000e+03,5.017000e-01
6.454694e+60,5.113000e+03,5.113000e-01
1.013491e+62,4.976000e+03,4.976000e-01
8.399178e+63,4.975000e+03,4.975000e-01
4.631223e+65,4.968000e+03,4.968000e-01
4.641925e+67,5.050000e+03,5.050000e-01
2.141293e+70,4.971000e+03,4.971000e-01
7.172581e+72,4.966000e+03,4.966000e-01
5.197844e+76,4.986000e+03,4.986000e-01
1.178848e+89,4.953000e+03,4.953000e-01
5.850117e+101,4.921000e+03,4.921000e-01
