6.979520e-02,0.000000e+00,0.000000e+00
1.378985e-01,5.000000e+00,5.000000e-04
2.051400e-01,1.100000e+01,1.100000e-03
2.722017e-01,5.600000e+01,5.600000e-03
3.375489e-01,1.500000e+02,1.500000e-02
4.109691e-01,3.160000e+02,3.160000e-02
4.856739e-01,4.740000e+02,4.740000e-02
5.675102e-01,7.420000e+02,7.420000e-02
6.621360e-01,1.065000e+03,1.065000e-01
7.559181e-01,1.381000e+03,1.381000e-01
8.650465e-01,1.678000e+03,1.678000e-01
9.637118e-01,2.021000e+03,2.021000e-01
1.075730e+00,2.215000e+03,2.215000e-01
1.196381e+00,2.499000e+03,2.499000e-01
1.330609e+00,2.697000e+03,2.697000e-01
1.466283e+00,2.878000e+03,2.878000e-01
1.607732e+00,3.102000e+03,3.102000e-01
1.748396e+00,3.296000e+03,3.296000e-01
1.898440e+00,3.349000e+03,3.349000e-01
2.062446e+00,3.517000e+03,3.517000e-01
2.225623e+00,3.638000e+03,3.638000e-01
2.400263e+00,3.730000e+03,3.730000e-01
2.564895e+00,3.824000e+03,3.824000e-01
2.747684e+00,3.890000e+03,3.890000e-01
2.932886e+00,3.979000e+03,3.979000e-01
3.108390e+00,4.047000e+03,4.047000e-01
3.303478e+00,4.073000e+03,4.073000e-01
3.507088e+00,4.136000e+03,4.136000e-01
3.740774e+00,4.184000e+03,4.184000e-01
3.967203e+00,4.265000e+03,4.265000e-01
4.198920e+00,4.309000e+03,4.309000e-01
4.420501e+00,4.353000e+03,4.353000e-01
4.645730e+00,4.327000e+03,4.327000e-01
4.905379e+00,4.348000e+03,4.348000e-01
5.178286e+00,4.425000e+03,4.425000e-01
5.446847e+00,4.432000e+03,4.432000e-01
5.736169e+00,4.426000e+03,4.426000e-01
5.991195e+00,4.460000e+03,4.460000e-01
6.273126e+00,4.472000e+03,4.472000e-01
6.570455e+00,4.548000e+03,4.548000e-01
6.892649e+00,4.599000e+03,4.599000e-01
7.223329e+00,4.568000e+03,4.568000e-01
7.584648e+00,4.643000e+03,4.643000e-01
7.858410e+00,4.645000e+03,4.645000e-01
8.246588e+00,4.660000e+03,4.660000e-01
8.622796e+00,4.693000e+03,4.693000e-01
8.996608e+00,4.678000e+03,4.678000e-01
9.403370e+00,4.707000e+03,4.707000e-01
9.817476e+00,4.737000e+03,4.737000e-01
1.013891e+01,4.778000e+03,4.778000e-01
1.055624e+01,4.771000e+03,4.771000e-01
1.105022e+01,4.807000e+03,4.807000e-01
1.144129e+01,4.818000e+03,4.818000e-01
1.183206e+01,4.792000e+03,4.792000e-01
1.230241e+01,4.839000e+03,4.839000e-01
1.281661e+01,4.812000e+03,4.812000e-01
1.333908e+01,4.833000e+03,4.833000e-01
1.383334e+01,4.836000e+03,4.836000e-01
1.437240e+01,4.831000e+03,4.831000e-01
1.484299e+01,4.839000e+03,4.839000e-01
1.551465e+01,4.852000e+03,4.852000e-01
1.613373e+01,4.913000e+03,4.913000e-01
1.673845e+01,4.857000e+03,4.857000e-01
1.741219e+01,4.902000e+03,4.902000e-01
1.805802e+01,4.907000e+03,4.907000e-01
1.882786e+01,4.886000e+03,4.886000e-01
1.960279e+01,4.932000e+03,4.932000e-01
2.038666e+01,4.937000e+03,4.937000e-01
2.110125e+01,4.951000e+03,4.951000e-01
2.197606e+01,4.960000e+03,4.960000e-01
2.276324e+01,4.941000e+03,4.941000e-01
2.385486e+01,4.938000e+03,4.938000e-01
2.481902e+01,4.956000e+03,4.956000e-01
2.568013e+01,4.945000e+03,4.945000e-01
2.676033e+01,4.985000e+03,4.985000e-01
2.776256e+01,4.973000e+03,4.973000e-01
2.897092e+01,4.940000e+03,4.940000e-01
3.023304e+01,4.937000e+03,4.937000e-01
3.151304e+01,4.922000e+03,4.922000e-01
3.315676e+01,4.946000e+03,4.946000e-01
3.455648e+01,4.915000e+03,4.915000e-01
3.626953e+01,4.967000e+03,4.967000e-01
3.806432e+01,5.022000e+03,5.022000e-01
4.013929e+01,4.966000e+03,4.966000e-01
4.190693e+01,5.015000e+03,5.015000e-01
4.366398e+01,5.013000e+03,5.013000e-01
4.596294e+01,5.038000e+03,5.038000e-01
4.876961e+01,5.040000e+03,5.040000e-01
5.234314e+01,4.974000e+03,4.974000e-01
5.569058e+01,4.989000e+03,4.989000e-01
5.983474e+01,4.977000e+03,4.977000e-01
6.355834e+01,4.990000e+03,4.990000e-01
6.856082e+01,5.045000e+03,5.045000e-01
7.371719e+01,5.041000e+03,5.041000e-01
8.039763e+01,5.067000e+03,5.067000e-01
8.926353e+01,5.028000e+03,5.028000e-01
1.008874e+02,5.016000e+03,5.016000e-01
1.174668e+02,4.985000e+03,4.985000e-01
1.621020e+02,4.972000e+03,4.972000e-01
2.362043e+02,4.986000e+03,4.986000e-01
