1000.0000,0.0046,1.3711,0.0092,0.0067
2000.0000,0.0081,0.9662,0.0068,0.0035
3000.0000,0.0120,1.0786,0.0055,0.0031
4000.0000,0.0157,0.9972,0.0046,0.0033
5000.0000,0.0200,1.9157,0.0044,0.0031
6000.0000,0.0232,2.3884,0.0043,0.0028
7000.0000,0.0273,2.5672,0.0038,0.0022
8000.0000,0.0304,2.0257,0.0035,0.0024
9000.0000,0.0337,2.8382,0.0033,0.0022
10000.0000,0.0375,3.9871,0.0031,0.0019
