1000.0000,0.0048,3.9168,0.0214,0.0156
2000.0000,0.0084,6.0729,0.0149,0.0125
3000.0000,0.0122,5.3604,0.0110,0.0033
4000.0000,0.0160,3.3737,0.0098,0.0036
5000.0000,0.0201,3.2382,0.0091,0.0036
6000.0000,0.0238,1.4669,0.0087,0.0034
7000.0000,0.0273,1.7313,0.0073,0.0032
8000.0000,0.0309,1.5048,0.0072,0.0029
9000.0000,0.0342,2.0161,0.0068,0.0025
10000.0000,0.0377,1.6066,0.0066,0.0022
