1000.0000,0.0048,4.7176,0.0284,0.0221
2000.0000,0.0085,8.7708,0.0184,0.0157
3000.0000,0.0124,8.6202,0.0158,0.0039
4000.0000,0.0163,3.0680,0.0134,0.0034
5000.0000,0.0197,2.4635,0.0114,0.0031
6000.0000,0.0231,1.1463,0.0113,0.0031
7000.0000,0.0271,1.1501,0.0107,0.0027
8000.0000,0.0306,1.1770,0.0097,0.0026
9000.0000,0.0341,1.2116,0.0092,0.0024
10000.0000,0.0381,1.3360,0.0083,0.0020
