9.167151e-07,0.000000e+00,0.000000e+00
1.554184e-06,0.000000e+00,0.000000e+00
2.185059e-06,0.000000e+00,0.000000e+00
2.812562e-06,0.000000e+00,0.000000e+00
3.458778e-06,0.000000e+00,0.000000e+00
4.240728e-06,0.000000e+00,0.000000e+00
5.069542e-06,0.000000e+00,0.000000e+00
5.902917e-06,0.000000e+00,0.000000e+00
6.758055e-06,0.000000e+00,0.000000e+00
7.817115e-06,0.000000e+00,0.000000e+00
8.858575e-06,0.000000e+00,0.000000e+00
9.896027e-06,0.000000e+00,0.000000e+00
1.119544e-05,0.000000e+00,0.000000e+00
1.231942e-05,0.000000e+00,0.000000e+00
1.359828e-05,0.000000e+00,0.000000e+00
1.486546e-05,0.000000e+00,0.000000e+00
1.632095e-05,1.000000e+00,1.000000e-04
1.790698e-05,0.000000e+00,0.000000e+00
1.944547e-05,1.000000e+00,1.000000e-04
2.100100e-05,3.000000e+00,3.000000e-04
2.249284e-05,8.000000e+00,8.000000e-04
2.410057e-05,1.900000e+01,1.900000e-03
2.594833e-05,2.700000e+01,2.700000e-03
2.780463e-05,4.600000e+01,4.600000e-03
2.984569e-05,6.000000e+01,6.000000e-03
3.184136e-05,9.200000e+01,9.200000e-03
3.389675e-05,1.270000e+02,1.270000e-02
3.597239e-05,1.670000e+02,1.670000e-02
3.819936e-05,2.100000e+02,2.100000e-02
4.037745e-05,2.470000e+02,2.470000e-02
4.279899e-05,3.210000e+02,3.210000e-02
4.536076e-05,3.840000e+02,3.840000e-02
4.793991e-05,4.820000e+02,4.820000e-02
5.064917e-05,5.720000e+02,5.720000e-02
5.342059e-05,6.590000e+02,6.590000e-02
5.628489e-05,7.450000e+02,7.450000e-02
5.918553e-05,8.530000e+02,8.530000e-02
6.248167e-05,9.570000e+02,9.570000e-02
6.577432e-05,1.016000e+03,1.016000e-01
6.869161e-05,1.143000e+03,1.143000e-01
7.212875e-05,1.269000e+03,1.269000e-01
7.548326e-05,1.409000e+03,1.409000e-01
7.901854e-05,1.489000e+03,1.489000e-01
8.263077e-05,1.604000e+03,1.604000e-01
8.639455e-05,1.665000e+03,1.665000e-01
9.021429e-05,1.778000e+03,1.778000e-01
9.423647e-05,1.846000e+03,1.846000e-01
9.825151e-05,1.974000e+03,1.974000e-01
1.015285e-04,2.072000e+03,2.072000e-01
1.062253e-04,2.141000e+03,2.141000e-01
1.107691e-04,2.231000e+03,2.231000e-01
1.155356e-04,2.361000e+03,2.361000e-01
1.200628e-04,2.430000e+03,2.430000e-01
1.247571e-04,2.535000e+03,2.535000e-01
1.297720e-04,2.618000e+03,2.618000e-01
1.353021e-04,2.717000e+03,2.717000e-01
1.409481e-04,2.804000e+03,2.804000e-01
1.468111e-04,2.892000e+03,2.892000e-01
1.524124e-04,2.957000e+03,2.957000e-01
1.576328e-04,3.003000e+03,3.003000e-01
1.631710e-04,3.049000e+03,3.049000e-01
1.692085e-04,3.114000e+03,3.114000e-01
1.751412e-04,3.182000e+03,3.182000e-01
1.826736e-04,3.250000e+03,3.250000e-01
1.905002e-04,3.315000e+03,3.315000e-01
1.982427e-04,3.392000e+03,3.392000e-01
2.055496e-04,3.411000e+03,3.411000e-01
2.135124e-04,3.534000e+03,3.534000e-01
2.217609e-04,3.578000e+03,3.578000e-01
2.309681e-04,3.592000e+03,3.592000e-01
2.393657e-04,3.643000e+03,3.643000e-01
2.485938e-04,3.684000e+03,3.684000e-01
2.589588e-04,3.748000e+03,3.748000e-01
2.716816e-04,3.841000e+03,3.841000e-01
2.837562e-04,3.859000e+03,3.859000e-01
2.978672e-04,3.926000e+03,3.926000e-01
3.092964e-04,3.932000e+03,3.932000e-01
3.218473e-04,3.990000e+03,3.990000e-01
3.327591e-04,4.006000e+03,4.006000e-01
3.492995e-04,4.049000e+03,4.049000e-01
3.654137e-04,4.061000e+03,4.061000e-01
3.846327e-04,4.171000e+03,4.171000e-01
4.012229e-04,4.200000e+03,4.200000e-01
4.215194e-04,4.200000e+03,4.200000e-01
4.489114e-04,4.238000e+03,4.238000e-01
4.729063e-04,4.308000e+03,4.308000e-01
5.025705e-04,4.324000e+03,4.324000e-01
5.416657e-04,4.361000e+03,4.361000e-01
5.803645e-04,4.409000e+03,4.409000e-01
6.264020e-04,4.437000e+03,4.437000e-01
6.790994e-04,4.473000e+03,4.473000e-01
7.358162e-04,4.536000e+03,4.536000e-01
8.137845e-04,4.568000e+03,4.568000e-01
9.040527e-04,4.601000e+03,4.601000e-01
1.022652e-03,4.659000e+03,4.659000e-01
1.143037e-03,4.663000e+03,4.663000e-01
1.344361e-03,4.791000e+03,4.791000e-01
1.698634e-03,4.788000e+03,4.788000e-01
2.651070e-03,4.904000e+03,4.904000e-01
9.374692e-03,4.897000e+03,4.897000e-01
