1.652399e-06,0.000000e+00,0.000000e+00
2.607501e-06,0.000000e+00,0.000000e+00
3.418137e-06,0.000000e+00,0.000000e+00
3.892485e-06,1.000000e+01,1.000000e-03
4.893732e-06,4.740000e+02,4.740000e-02
5.739548e-06,2.281000e+03,2.281000e-01
6.819272e-06,3.343000e+03,3.343000e-01
7.118158e-06,3.778000e+03,3.778000e-01
7.961813e-06,3.963000e+03,3.963000e-01
8.954564e-06,4.234000e+03,4.234000e-01
9.671001e-06,4.308000e+03,4.308000e-01
1.029653e-05,4.282000e+03,4.282000e-01
1.065656e-05,4.455000e+03,4.455000e-01
1.135696e-05,4.385000e+03,4.385000e-01
1.134114e-05,4.569000e+03,4.569000e-01
1.261624e-05,4.474000e+03,4.474000e-01
1.292624e-05,4.582000e+03,4.582000e-01
1.429056e-05,4.562000e+03,4.562000e-01
1.527869e-05,4.659000e+03,4.659000e-01
1.616258e-05,4.584000e+03,4.584000e-01
1.771709e-05,4.627000e+03,4.627000e-01
1.913499e-05,4.646000e+03,4.646000e-01
2.049797e-05,4.589000e+03,4.589000e-01
2.138362e-05,4.618000e+03,4.618000e-01
2.166740e-05,4.679000e+03,4.679000e-01
2.264503e-05,4.677000e+03,4.677000e-01
2.411242e-05,4.704000e+03,4.704000e-01
2.589772e-05,4.719000e+03,4.719000e-01
2.646382e-05,4.791000e+03,4.791000e-01
2.679034e-05,4.715000e+03,4.715000e-01
2.724647e-05,4.786000e+03,4.786000e-01
2.824324e-05,4.744000e+03,4.744000e-01
2.847241e-05,4.778000e+03,4.778000e-01
2.864551e-05,4.726000e+03,4.726000e-01
2.981079e-05,4.735000e+03,4.735000e-01
3.063179e-05,4.840000e+03,4.840000e-01
3.156733e-05,4.891000e+03,4.891000e-01
3.197952e-05,4.786000e+03,4.786000e-01
3.188237e-05,4.772000e+03,4.772000e-01
3.197372e-05,4.843000e+03,4.843000e-01
3.308024e-05,4.824000e+03,4.824000e-01
3.347282e-05,4.754000e+03,4.754000e-01
3.399288e-05,4.768000e+03,4.768000e-01
3.469279e-05,4.773000e+03,4.773000e-01
3.591810e-05,4.819000e+03,4.819000e-01
3.670705e-05,4.804000e+03,4.804000e-01
3.709811e-05,4.845000e+03,4.845000e-01
3.748674e-05,4.845000e+03,4.845000e-01
3.822395e-05,4.884000e+03,4.884000e-01
3.876528e-05,4.899000e+03,4.899000e-01
3.984127e-05,4.908000e+03,4.908000e-01
4.164791e-05,4.859000e+03,4.859000e-01
4.296300e-05,4.769000e+03,4.769000e-01
4.422009e-05,4.758000e+03,4.758000e-01
4.391845e-05,4.803000e+03,4.803000e-01
4.499022e-05,4.765000e+03,4.765000e-01
4.506581e-05,4.770000e+03,4.770000e-01
4.624674e-05,4.792000e+03,4.792000e-01
4.710126e-05,4.786000e+03,4.786000e-01
4.768249e-05,4.777000e+03,4.777000e-01
4.865603e-05,4.810000e+03,4.810000e-01
4.960672e-05,4.781000e+03,4.781000e-01
5.155883e-05,4.841000e+03,4.841000e-01
5.339756e-05,4.876000e+03,4.876000e-01
5.388233e-05,4.797000e+03,4.797000e-01
5.432831e-05,4.764000e+03,4.764000e-01
5.649226e-05,4.743000e+03,4.743000e-01
5.808229e-05,4.789000e+03,4.789000e-01
5.812675e-05,4.769000e+03,4.769000e-01
5.908150e-05,4.880000e+03,4.880000e-01
5.788308e-05,4.840000e+03,4.840000e-01
5.943438e-05,4.812000e+03,4.812000e-01
6.058279e-05,4.790000e+03,4.790000e-01
6.088114e-05,4.904000e+03,4.904000e-01
6.203339e-05,4.830000e+03,4.830000e-01
6.318549e-05,4.807000e+03,4.807000e-01
6.384643e-05,4.855000e+03,4.855000e-01
6.671918e-05,4.918000e+03,4.918000e-01
6.798547e-05,4.879000e+03,4.879000e-01
6.993261e-05,4.886000e+03,4.886000e-01
7.106656e-05,4.945000e+03,4.945000e-01
7.206553e-05,4.886000e+03,4.886000e-01
7.292660e-05,4.913000e+03,4.913000e-01
7.396115e-05,4.866000e+03,4.866000e-01
7.505651e-05,4.904000e+03,4.904000e-01
7.667791e-05,4.857000e+03,4.857000e-01
7.657432e-05,4.855000e+03,4.855000e-01
7.728922e-05,4.828000e+03,4.828000e-01
8.072548e-05,4.885000e+03,4.885000e-01
8.315563e-05,4.883000e+03,4.883000e-01
8.649215e-05,4.951000e+03,4.951000e-01
8.857190e-05,4.960000e+03,4.960000e-01
9.365572e-05,4.866000e+03,4.866000e-01
9.611911e-05,4.847000e+03,4.847000e-01
1.016255e-04,4.780000e+03,4.780000e-01
1.056252e-04,4.908000e+03,4.908000e-01
1.150009e-04,4.915000e+03,4.915000e-01
1.392446e-04,4.901000e+03,4.901000e-01
2.735601e-04,4.934000e+03,4.934000e-01
3.756113e+13,4.932000e+03,4.932000e-01
