1.000000e+03,4.000902e-03,9.087813e-01,6.260996e-02,1.694847e-01,2.707079e-02,2.831283e-02,7.970556e-02,2.750935e-02,1.265824e-01,3.296974e-02,6.163995e-02,1.353533e-01,5.647005e-02,7.539340e-02,8.649746e-02,4.042884e-02,4.715310e-02,1.075244e-01,1.158748e-01,2.903283e-02,2.584976e-02,8.264885e-02,1.267976e-01
2.000000e+03,6.934881e-03,7.237553e-01,4.904039e-02,2.764889e-02,3.855745e-02,4.809562e-02,3.106797e-02,3.793455e-02,6.980876e-02,4.358405e-02,4.851491e-02,4.734916e-02,5.839778e-02,3.379511e-02,2.973271e-02,3.056588e-02,3.702120e-02,3.877220e-02,4.100595e-02,4.076343e-02,4.703764e-02,2.253392e-02,3.655582e-02
3.000000e+03,1.034212e-02,6.941013e-01,4.027655e-02,2.297372e-02,3.723648e-02,5.158481e-02,3.958218e-02,2.847940e-02,2.566780e-02,3.223559e-02,3.255934e-02,3.862214e-02,4.601052e-02,3.799311e-02,1.678885e-02,2.137523e-02,3.697966e-02,5.124110e-02,2.419913e-02,2.766516e-02,2.713665e-02,2.587185e-02,4.518890e-02
4.000000e+03,1.403594e-02,1.178960e+00,3.774491e-02,1.849243e-02,3.260384e-02,3.950970e-02,3.690134e-02,3.309518e-02,4.226310e-02,3.725763e-02,2.760480e-02,2.733014e-02,1.738923e-02,2.785881e-02,3.099295e-02,2.626070e-02,2.863210e-02,6.527245e-02,7.004226e-02,2.636015e-02,2.984040e-02,2.824512e-02,3.650540e-02
5.000000e+03,1.729393e-02,1.139953e+00,3.109762e-02,1.488652e-02,3.972215e-02,2.264818e-02,3.164676e-02,5.230636e-02,3.382377e-02,3.568888e-02,5.129500e-02,2.745991e-02,3.650825e-02,2.323373e-02,3.814640e-02,3.068726e-02,3.666106e-02,3.134826e-02,2.614700e-02,2.265464e-02,2.662073e-02,4.933698e-02,4.632398e-02
6.000000e+03,2.085996e-02,1.148076e+00,2.693177e-02,3.891763e-02,2.166885e-02,3.247939e-02,4.666551e-02,2.727435e-02,2.803186e-02,2.688974e-02,4.641163e-02,1.946225e-02,3.515769e-02,3.657593e-02,1.955309e-02,3.571287e-02,5.827577e-02,5.567950e-02,1.736562e-02,2.290162e-02,1.415278e-02,2.654713e-02,5.821956e-02
7.000000e+03,2.462792e-02,1.007680e+00,2.636637e-02,4.108057e-02,1.827362e-02,2.650735e-02,2.543089e-02,3.731243e-02,3.018308e-02,4.759098e-02,3.324544e-02,3.334144e-02,3.304121e-02,4.656092e-02,2.522455e-02,3.034517e-02,2.852718e-02,4.227360e-02,1.477308e-02,1.588216e-02,2.858246e-02,1.616754e-02,2.727661e-02
8.000000e+03,2.787805e-02,1.294762e+00,2.623985e-02,3.301647e-02,2.245934e-02,2.161233e-02,2.486978e-02,1.417826e-02,3.004268e-02,2.294378e-02,2.309114e-02,4.499462e-02,2.952374e-02,1.696276e-02,2.005860e-02,1.315209e-02,4.444728e-02,2.911736e-02,1.203656e-02,2.502923e-02,4.054794e-02,4.336294e-02,1.589070e-02
9.000000e+03,3.174114e-02,1.509142e+00,2.278560e-02,2.438302e-02,2.282412e-02,2.219400e-02,4.095226e-02,2.421380e-02,3.652905e-02,2.616616e-02,2.514787e-02,2.139693e-02,2.478923e-02,1.179422e-02,4.073483e-02,2.929379e-02,1.496939e-02,2.925834e-02,2.758661e-02,2.109619e-02,4.083618e-02,1.362771e-02,3.490998e-02
1.000000e+04,3.441501e-02,1.920243e+00,2.133895e-02,3.778005e-02,1.306733e-02,1.816953e-02,6.115508e-02,2.697619e-02,2.672791e-02,3.573357e-02,2.993299e-02,3.278725e-02,3.455410e-02,2.491469e-02,1.743558e-02,2.134009e-02,2.485666e-02,2.564038e-02,3.380950e-02,3.411066e-02,2.461114e-02,2.369551e-02,1.387484e-02
1.100000e+04,3.806591e-02,2.221499e+00,1.901180e-02,3.708329e-02,2.618275e-02,3.133038e-02,1.912765e-02,2.143843e-02,3.153064e-02,4.638387e-02,3.994235e-02,2.780728e-02,1.556261e-02,3.075436e-02,2.207081e-02,3.420794e-02,3.177852e-02,2.911447e-02,4.261151e-02,2.904687e-02,1.657144e-02,3.821244e-02,3.878344e-02
1.200000e+04,4.211402e-02,1.833756e+00,1.634974e-02,1.862678e-02,2.961232e-02,3.600060e-02,1.958329e-02,5.265721e-02,2.246242e-02,2.816107e-02,2.126419e-02,3.032316e-02,3.334738e-02,1.868041e-02,3.378720e-02,4.924979e-02,3.817223e-02,3.379560e-02,2.889483e-02,1.677996e-02,3.971644e-02,1.560159e-02,2.278012e-02
1.300000e+04,4.479694e-02,2.175100e+00,1.839736e-02,1.726800e-02,1.715327e-02,3.922331e-02,3.083980e-02,1.621046e-02,3.898271e-02,4.208184e-02,3.540019e-02,1.747704e-02,1.688819e-02,2.514040e-02,2.235410e-02,2.018392e-02,2.507188e-02,3.010578e-02,2.281683e-02,3.594331e-02,1.863975e-02,2.612017e-02,2.319524e-02
1.400000e+04,4.891896e-02,2.256977e+00,1.824938e-02,2.148395e-02,3.483816e-02,1.732781e-02,2.312681e-02,2.211618e-02,2.280380e-02,3.311232e-02,2.531271e-02,4.123924e-02,1.991069e-02,3.637348e-02,2.801798e-02,3.785779e-02,3.703066e-02,5.646070e-02,1.709918e-02,4.879764e-02,1.982001e-02,5.135798e-02,2.764728e-02
1.500000e+04,5.125523e-02,3.350543e+00,1.760725e-02,1.145931e-02,3.580804e-02,1.293141e-02,1.460736e-02,6.506636e-02,2.230503e-02,3.475670e-02,2.007559e-02,2.530862e-02,2.941213e-02,2.706632e-02,3.041514e-02,1.694748e-02,1.911125e-02,2.452500e-02,5.861737e-02,2.555310e-02,2.992033e-02,2.007213e-02,2.791193e-02
1.600000e+04,5.445313e-02,2.040419e+00,1.613777e-02,2.064256e-02,1.625239e-02,2.289168e-02,3.791861e-02,2.223576e-02,1.282827e-02,1.401005e-02,2.068281e-02,2.814889e-02,2.492275e-02,5.831724e-02,1.423406e-02,2.236863e-02,2.062938e-02,3.394496e-02,5.641712e-02,1.565113e-02,1.962918e-02,3.287122e-02,2.794818e-02
1.700000e+04,5.837202e-02,2.679665e+00,1.538131e-02,2.426332e-02,3.897465e-02,3.576873e-02,2.629649e-02,1.018497e-02,2.928926e-02,1.291218e-02,3.927321e-02,3.506487e-02,4.133964e-02,2.559036e-02,2.905858e-02,1.927866e-02,2.045759e-02,2.627944e-02,4.161759e-02,2.773801e-02,1.479934e-02,3.773995e-02,1.998616e-02
