1000.0000,0.0045,1.8448,0.7940,0.1783
2000.0000,0.0079,0.5042,0.6555,0.0914
3000.0000,0.0117,0.5850,0.3971,0.0934
4000.0000,0.0156,0.6867,0.3756,0.0975
5000.0000,0.0194,0.9372,0.3144,0.0865
6000.0000,0.0235,1.0644,0.3007,0.0725
7000.0000,0.0269,1.1003,0.2452,0.0775
8000.0000,0.0306,1.2308,0.2410,0.0636
9000.0000,0.0350,1.6013,0.2281,0.0827
10000.0000,0.0378,1.6757,0.2160,0.0892
