1000.0000,0.0042,2.9354,35.0148,0.1250
2000.0000,0.0080,0.2713,166403.9330,0.1289
3000.0000,0.0118,0.4171,268729497147907053191168.0000,0.1106
4000.0000,0.0154,0.5438,587.1920,0.0674
5000.0000,0.0190,0.6790,25058792642.4213,0.0576
6000.0000,0.0224,0.8065,68.5188,0.0975
7000.0000,0.0261,0.9453,3368755322.9995,0.0720
8000.0000,0.0299,1.0817,1.0820,0.0649
9000.0000,0.0340,1.2217,3.3523,0.0408
10000.0000,0.0373,1.3419,167171.5633,0.0621
