1000.0000,0.0042,0.1278,0.1427,0.1384
2000.0000,0.0077,0.2562,0.1468,0.1521
3000.0000,0.0115,0.3872,0.0916,0.1042
4000.0000,0.0151,0.5155,0.0608,0.0663
5000.0000,0.0193,0.6445,0.0516,0.0488
6000.0000,0.0224,0.7685,0.0536,0.0593
7000.0000,0.0263,0.9009,0.0526,0.0504
8000.0000,0.0299,1.0322,0.0553,0.0473
9000.0000,0.0334,1.1654,0.0537,0.0432
10000.0000,0.0371,1.2814,0.0595,0.0454
