1000.0000,0.0043,0.7732,0.3345,0.1423
2000.0000,0.0079,0.5744,0.2623,0.1352
3000.0000,0.0113,0.6857,0.1589,0.1072
4000.0000,0.0153,1.0821,0.1289,0.0985
5000.0000,0.0191,1.3802,0.1185,0.0601
6000.0000,0.0228,1.4806,0.0986,0.0659
7000.0000,0.0263,1.6145,0.0949,0.0554
8000.0000,0.0296,1.7518,0.0986,0.0669
9000.0000,0.0335,1.9807,0.0921,0.0659
10000.0000,0.0376,1.9438,0.0973,0.0733
