1000.0000,0.0043,0.4309,0.2501,0.1306
2000.0000,0.0078,0.8182,0.2324,0.1417
3000.0000,0.0118,0.6034,0.1138,0.0948
4000.0000,0.0156,1.0001,0.1080,0.0655
5000.0000,0.0191,1.3919,0.1080,0.0488
6000.0000,0.0229,1.1662,0.0866,0.0642
7000.0000,0.0272,2.1970,0.0811,0.0573
8000.0000,0.0306,2.3878,0.0811,0.0492
9000.0000,0.0344,2.5340,0.0752,0.0462
10000.0000,0.0386,2.4376,0.0816,0.0426
