The value of m used in spectral learning algorithm: 5
Model probability	Spectral learning probability
8.203870e-68	7.708292e-68	[2, 10, 4, 9, 0, 5, 14, 3, 2, 9, 8, 5, 11, 8, 10, 4, 12, 4, 4, 10, 9, 2, 10, 1, 13, 1, 14, 13, 9, 7, 0, 3, 2, 15, 9, 5, 1, 1, 1, 10, 5, 2, 13, 8, 4, 12, 15, 9, 6, 7, 14, 4, 13, 1, 2, 15]
1.155996e-53	1.203619e-53	[7, 14, 10, 10, 9, 4, 1, 13, 6, 0, 3, 12, 10, 5, 0, 13, 10, 0, 13, 4, 5, 9, 6, 0, 1, 8, 4, 15, 7, 1, 6, 8, 4, 8, 6, 5, 6, 5, 9, 5, 13, 14, 9, 1, 3]
2.726160e-14	2.687916e-14	[6, 9, 14, 2, 9, 11, 2, 13, 3, 1, 13]
8.708788e-98	9.013100e-98	[15, 8, 3, 9, 4, 8, 4, 13, 10, 12, 13, 5, 6, 10, 11, 10, 6, 4, 11, 4, 11, 13, 5, 1, 7, 4, 6, 8, 14, 9, 14, 15, 10, 9, 1, 9, 10, 13, 8, 0, 13, 13, 4, 2, 12, 0, 3, 5, 7, 12, 3, 1, 5, 9, 1, 9, 3, 11, 4, 10, 8, 1, 8, 1, 1, 4, 7, 12, 1, 13, 4, 6, 8, 0, 7, 9, 9, 5, 9, 13, 13, 6]
1.440835e-97	1.438654e-97	[0, 9, 6, 7, 8, 13, 14, 5, 2, 13, 5, 7, 13, 15, 3, 10, 1, 9, 9, 8, 14, 0, 7, 9, 12, 3, 12, 0, 10, 13, 0, 0, 5, 9, 7, 8, 11, 6, 13, 5, 1, 9, 0, 10, 13, 7, 1, 9, 4, 15, 8, 7, 8, 6, 1, 10, 14, 13, 14, 2, 15, 15, 8, 15, 5, 15, 8, 4, 13, 3, 9, 13, 2, 9, 9, 13, 0, 8, 15, 4, 5, 13]
2.414366e-71	2.512344e-71	[1, 4, 5, 7, 2, 12, 9, 10, 3, 9, 9, 7, 1, 4, 1, 0, 5, 0, 5, 5, 11, 1, 13, 14, 11, 5, 8, 3, 2, 6, 7, 1, 1, 13, 14, 4, 8, 9, 15, 11, 11, 13, 15, 3, 10, 11, 13, 12, 9, 9, 4, 13, 7, 14, 6, 12, 0, 3, 13]
3.492995e-97	3.205568e-97	[8, 4, 1, 7, 13, 7, 0, 7, 9, 10, 13, 1, 10, 1, 9, 13, 1, 14, 10, 5, 0, 4, 1, 9, 5, 15, 8, 0, 9, 10, 4, 10, 9, 1, 2, 7, 8, 5, 12, 2, 10, 10, 7, 15, 0, 15, 9, 8, 5, 7, 7, 7, 5, 9, 11, 6, 11, 3, 8, 5, 14, 4, 9, 14, 6, 0, 15, 12, 7, 9, 5, 3, 6, 12, 1, 12, 7, 3, 15, 2, 5]
1.104482e-80	1.182583e-80	[1, 4, 0, 11, 7, 9, 4, 0, 15, 7, 12, 6, 5, 11, 13, 14, 8, 0, 8, 8, 13, 12, 2, 0, 15, 9, 1, 5, 11, 6, 13, 1, 9, 0, 12, 15, 8, 7, 11, 15, 12, 0, 4, 8, 7, 4, 5, 15, 7, 1, 13, 4, 0, 4, 8, 8, 1, 9, 6, 13, 5, 5, 13, 10, 0, 2, 5, 5]
2.533211e-68	2.413315e-68	[9, 1, 2, 9, 8, 7, 5, 15, 12, 10, 4, 8, 0, 15, 2, 15, 2, 10, 1, 14, 3, 13, 7, 9, 5, 9, 5, 13, 1, 15, 7, 6, 0, 9, 5, 10, 14, 9, 0, 2, 1, 15, 4, 5, 6, 12, 13, 15, 12, 3, 5, 5, 3, 13, 9, 5, 8]
3.595505e-75	3.711899e-75	[1, 11, 12, 10, 12, 8, 5, 14, 7, 8, 1, 12, 5, 1, 5, 1, 8, 8, 6, 10, 0, 8, 5, 5, 9, 0, 5, 13, 5, 13, 13, 14, 0, 12, 9, 9, 11, 8, 9, 8, 0, 1, 15, 9, 13, 0, 11, 10, 13, 3, 12, 8, 6, 0, 9, 4, 13, 2, 8, 5, 15, 1, 5, 6]
2.505029e-95	3.024216e-95	[6, 5, 4, 13, 13, 5, 8, 8, 5, 6, 15, 7, 2, 9, 8, 10, 6, 0, 9, 15, 12, 0, 10, 15, 0, 2, 6, 6, 5, 11, 12, 6, 3, 5, 12, 13, 9, 6, 4, 2, 5, 12, 11, 15, 8, 8, 0, 11, 15, 1, 11, 4, 10, 5, 5, 5, 12, 0, 0, 8, 4, 15, 13, 2, 7, 11, 8, 13, 5, 2, 5, 6, 0, 8, 13, 13, 0, 0, 11, 13]
2.091501e-33	2.197268e-33	[13, 1, 8, 14, 2, 6, 0, 6, 2, 4, 6, 14, 0, 15, 10, 5, 11, 11, 11, 1, 5, 0, 10, 0, 13, 5, 2]
1.735340e-92	1.885997e-92	[9, 9, 10, 8, 14, 8, 14, 13, 13, 8, 10, 8, 6, 2, 8, 0, 15, 6, 3, 12, 8, 4, 3, 6, 4, 4, 12, 10, 13, 2, 7, 5, 6, 13, 8, 0, 12, 1, 1, 12, 9, 14, 14, 5, 12, 6, 13, 4, 10, 5, 6, 0, 4, 5, 5, 13, 1, 13, 15, 6, 0, 8, 1, 1, 10, 10, 14, 11, 13, 12, 1, 1, 0, 15, 14, 5, 10]
2.232908e-104	2.172670e-104	[13, 13, 9, 2, 2, 14, 5, 1, 5, 5, 4, 1, 7, 13, 5, 14, 12, 5, 1, 12, 12, 0, 0, 7, 8, 13, 4, 2, 1, 5, 14, 13, 3, 0, 4, 13, 0, 3, 15, 11, 3, 5, 14, 15, 10, 9, 1, 13, 5, 5, 5, 5, 5, 5, 0, 12, 9, 7, 10, 13, 9, 15, 9, 4, 4, 11, 3, 1, 6, 1, 2, 12, 4, 8, 8, 10, 8, 0, 12, 9, 6, 5, 2, 4, 14, 2, 9, 5]
3.386845e-115	3.462863e-115	[0, 4, 12, 5, 13, 5, 8, 15, 13, 10, 8, 0, 4, 10, 11, 2, 9, 9, 0, 9, 15, 7, 2, 10, 7, 5, 8, 13, 8, 4, 13, 8, 5, 15, 5, 4, 12, 5, 1, 5, 6, 1, 13, 15, 7, 4, 8, 5, 1, 13, 8, 0, 13, 8, 9, 3, 11, 1, 10, 11, 10, 9, 4, 9, 13, 12, 5, 11, 13, 4, 7, 1, 6, 4, 13, 8, 6, 13, 12, 8, 7, 10, 13, 7, 2, 5, 1, 6, 8, 11, 13, 15, 7, 1, 13, 5, 3, 14]
2.188056e-97	2.399089e-97	[0, 0, 8, 9, 6, 9, 5, 13, 8, 10, 15, 8, 3, 7, 9, 11, 11, 8, 7, 7, 8, 2, 9, 9, 5, 9, 10, 11, 4, 5, 0, 5, 9, 7, 12, 2, 7, 3, 3, 5, 4, 2, 7, 5, 4, 9, 13, 3, 6, 6, 5, 7, 14, 2, 6, 15, 0, 7, 12, 15, 14, 8, 13, 1, 9, 9, 1, 13, 1, 12, 2, 7, 15, 1, 3, 5, 5, 10, 2, 4, 10]
6.989552e-34	7.001030e-34	[8, 11, 15, 7, 14, 13, 5, 4, 4, 14, 7, 8, 3, 13, 5, 5, 10, 1, 0, 14, 5, 1, 9, 3, 11, 5, 0, 4]
3.229275e-96	2.877430e-96	[0, 7, 4, 0, 5, 9, 6, 4, 12, 4, 0, 2, 4, 5, 5, 15, 13, 5, 10, 11, 8, 6, 5, 1, 14, 13, 8, 1, 4, 10, 8, 12, 12, 6, 4, 7, 13, 10, 11, 4, 9, 4, 7, 10, 5, 2, 10, 3, 3, 1, 7, 14, 15, 1, 9, 14, 11, 11, 1, 13, 13, 3, 6, 10, 15, 5, 13, 13, 7, 6, 12, 10, 8, 5, 5, 9, 2, 11, 11, 0]
7.371624e-44	7.017728e-44	[11, 7, 5, 7, 12, 5, 12, 5, 1, 12, 12, 0, 7, 8, 14, 9, 7, 15, 3, 9, 4, 5, 0, 4, 5, 15, 9, 7, 4, 14, 12, 13, 4, 3, 15, 10]
5.536599e-47	5.976015e-47	[11, 12, 6, 3, 13, 9, 6, 15, 10, 5, 9, 2, 14, 10, 14, 0, 11, 4, 13, 0, 2, 2, 7, 14, 4, 10, 7, 5, 15, 0, 6, 4, 13, 1, 10, 9, 4, 8]
1.240642e-118	1.128338e-118	[9, 11, 13, 5, 13, 4, 7, 6, 0, 6, 6, 9, 9, 2, 10, 11, 8, 6, 11, 1, 4, 14, 0, 5, 6, 3, 9, 8, 3, 15, 15, 0, 3, 3, 5, 0, 6, 1, 13, 8, 12, 3, 11, 15, 6, 3, 9, 7, 5, 13, 1, 8, 0, 15, 7, 1, 4, 7, 12, 15, 10, 2, 5, 1, 15, 5, 5, 1, 9, 0, 12, 13, 3, 9, 1, 7, 2, 12, 9, 3, 5, 9, 9, 9, 4, 12, 2, 7, 13, 13, 6, 7, 6, 13, 5, 8, 12, 5, 1]
8.793007e-20	8.534322e-20	[7, 0, 12, 8, 15, 13, 0, 2, 7, 12, 6, 10, 1, 5, 15, 1]
7.176373e-41	7.434946e-41	[13, 11, 5, 7, 10, 1, 9, 13, 7, 7, 12, 8, 10, 3, 6, 5, 9, 2, 10, 11, 1, 4, 6, 7, 8, 1, 9, 6, 13, 7, 5, 3, 10, 9]
3.921247e-15	4.267869e-15	[8, 9, 3, 4, 6, 11, 2, 1, 4, 8, 13, 1]
2.467564e-27	2.552129e-27	[9, 7, 13, 11, 12, 8, 1, 9, 13, 12, 10, 2, 6, 10, 4, 4, 5, 10, 12, 15, 14, 11]
1.113577e-67	9.861787e-68	[11, 14, 1, 5, 4, 3, 0, 11, 0, 4, 8, 4, 10, 2, 2, 3, 0, 1, 1, 10, 11, 4, 13, 13, 0, 6, 12, 6, 2, 13, 5, 5, 15, 10, 10, 9, 2, 8, 8, 3, 10, 8, 13, 3, 11, 9, 9, 0, 9, 5, 5, 9, 15, 6, 9, 15]
2.687664e-36	2.623935e-36	[10, 9, 15, 3, 0, 9, 7, 9, 2, 5, 6, 0, 1, 0, 9, 6, 7, 9, 1, 3, 13, 4, 10, 5, 14, 7, 6, 9, 13, 1]
9.280939e-101	9.264890e-101	[10, 1, 15, 10, 11, 11, 1, 15, 15, 15, 14, 9, 5, 12, 11, 0, 2, 4, 12, 5, 13, 14, 7, 13, 10, 2, 1, 13, 13, 5, 1, 15, 6, 5, 7, 0, 6, 0, 0, 1, 13, 7, 0, 14, 15, 13, 8, 1, 9, 3, 10, 0, 3, 0, 2, 12, 12, 4, 12, 1, 12, 1, 3, 15, 10, 8, 9, 7, 5, 13, 5, 9, 12, 2, 8, 9, 9, 5, 5, 10, 6, 12, 15, 13]
1.026669e-69	1.026277e-69	[10, 13, 8, 14, 1, 8, 13, 12, 13, 8, 6, 2, 1, 1, 2, 0, 15, 9, 1, 8, 11, 9, 0, 14, 0, 12, 12, 14, 9, 8, 13, 9, 8, 8, 0, 15, 4, 15, 4, 7, 9, 2, 2, 0, 7, 10, 8, 2, 14, 0, 5, 10, 9, 2, 14, 2, 2]
2.894052e-69	2.930699e-69	[3, 3, 3, 5, 6, 14, 2, 3, 4, 1, 6, 1, 5, 3, 8, 13, 0, 9, 7, 3, 4, 6, 5, 1, 9, 7, 13, 5, 9, 10, 13, 8, 13, 0, 3, 9, 3, 12, 3, 11, 9, 1, 13, 8, 13, 4, 15, 14, 2, 12, 6, 4, 8, 10, 9, 7, 3]
1.763657e-42	1.826018e-42	[12, 5, 8, 10, 13, 11, 9, 14, 14, 5, 8, 7, 13, 0, 8, 10, 4, 1, 12, 0, 11, 11, 0, 13, 1, 7, 13, 14, 6, 0, 1, 14, 13, 6, 7]
1.302679e-101	1.286550e-101	[0, 9, 7, 10, 13, 3, 12, 2, 6, 13, 4, 9, 0, 6, 9, 15, 3, 1, 13, 7, 15, 10, 12, 4, 7, 5, 2, 7, 14, 13, 12, 9, 3, 8, 5, 9, 7, 9, 11, 15, 11, 1, 13, 8, 13, 8, 1, 11, 13, 8, 7, 15, 9, 14, 1, 14, 13, 2, 4, 10, 6, 1, 14, 5, 15, 0, 9, 5, 11, 5, 5, 8, 2, 0, 6, 12, 1, 11, 8, 9, 11, 0, 2, 2]
1.099401e-19	1.118720e-19	[2, 9, 13, 7, 6, 5, 8, 5, 4, 7, 9, 0, 13, 14, 14, 7]
1.217145e-98	1.256698e-98	[14, 13, 13, 11, 0, 5, 11, 8, 0, 0, 9, 2, 9, 10, 10, 10, 9, 0, 9, 9, 9, 14, 1, 13, 13, 5, 5, 1, 12, 5, 14, 4, 0, 8, 5, 14, 10, 5, 11, 9, 1, 5, 6, 10, 10, 2, 15, 1, 7, 9, 0, 12, 1, 7, 10, 0, 15, 3, 4, 8, 5, 5, 1, 8, 3, 9, 9, 5, 10, 3, 15, 13, 0, 12, 1, 15, 11, 12, 5, 6, 8, 2, 8]
6.175314e-68	6.539775e-68	[11, 4, 3, 15, 1, 9, 14, 1, 1, 8, 5, 10, 6, 13, 1, 3, 14, 0, 0, 1, 12, 2, 1, 0, 11, 5, 0, 7, 8, 14, 8, 3, 5, 14, 7, 11, 5, 9, 8, 12, 14, 14, 0, 1, 6, 0, 5, 12, 5, 6, 9, 13, 11, 11, 12, 5]
1.462843e-50	1.386628e-50	[5, 6, 13, 0, 15, 8, 9, 11, 10, 0, 4, 3, 14, 6, 9, 12, 7, 15, 11, 2, 10, 5, 6, 4, 5, 0, 6, 13, 11, 14, 15, 4, 12, 10, 13, 2, 0, 7, 15, 13, 11]
5.336597e-07	5.439614e-07	[14, 10, 5, 11, 2]
2.706841e-73	3.070924e-73	[1, 8, 5, 10, 14, 13, 7, 13, 2, 13, 5, 2, 13, 3, 6, 5, 2, 4, 2, 8, 13, 11, 6, 0, 5, 3, 3, 11, 9, 9, 6, 6, 3, 5, 11, 13, 6, 13, 2, 5, 12, 9, 14, 4, 12, 5, 15, 11, 1, 11, 15, 7, 5, 13, 11, 9, 5, 5, 9, 10, 10]
2.034243e-47	1.942110e-47	[4, 15, 5, 0, 9, 0, 1, 11, 9, 4, 2, 6, 13, 1, 1, 12, 8, 13, 1, 11, 15, 2, 12, 8, 4, 4, 15, 5, 11, 2, 9, 0, 15, 4, 4, 8, 12, 4, 10]
3.745483e-57	3.658729e-57	[12, 11, 10, 9, 12, 13, 5, 7, 14, 1, 1, 2, 14, 5, 4, 12, 4, 13, 12, 7, 12, 11, 8, 2, 0, 4, 10, 1, 12, 15, 5, 8, 11, 11, 7, 8, 11, 1, 12, 8, 1, 11, 9, 5, 5, 4, 2]
1.370420e-84	1.493362e-84	[1, 13, 12, 1, 1, 8, 7, 15, 14, 1, 7, 7, 4, 9, 13, 10, 13, 6, 5, 9, 1, 11, 8, 10, 7, 0, 8, 14, 8, 14, 13, 5, 3, 5, 13, 9, 0, 13, 4, 6, 0, 6, 5, 8, 14, 3, 12, 15, 13, 4, 11, 9, 9, 5, 13, 12, 1, 8, 0, 3, 7, 15, 11, 8, 5, 13, 8, 0, 10, 12, 12]
1.507995e-06	1.496403e-06	[6, 5, 6, 8, 8]
4.452328e-31	4.990008e-31	[15, 1, 1, 14, 11, 5, 13, 13, 9, 0, 0, 9, 5, 0, 1, 2, 0, 11, 5, 5, 7, 11, 8, 1, 11, 1]
2.211546e-88	2.163569e-88	[0, 4, 1, 9, 8, 5, 6, 8, 0, 1, 4, 0, 1, 3, 8, 14, 0, 4, 5, 13, 11, 6, 6, 5, 15, 7, 5, 12, 10, 13, 4, 2, 8, 15, 3, 5, 2, 13, 5, 0, 3, 7, 12, 10, 1, 3, 10, 8, 0, 0, 9, 4, 8, 10, 15, 8, 1, 0, 10, 8, 0, 9, 0, 6, 9, 2, 0, 13, 12, 12, 15, 9, 15, 4]
3.982556e-09	3.810024e-09	[1, 15, 6, 4, 7, 0, 4]
4.150345e-82	4.470809e-82	[8, 10, 8, 7, 4, 0, 7, 0, 5, 4, 2, 1, 4, 5, 14, 0, 1, 11, 5, 4, 0, 3, 6, 12, 8, 4, 6, 3, 8, 10, 4, 4, 0, 13, 15, 2, 5, 13, 7, 13, 5, 10, 2, 13, 13, 8, 11, 11, 0, 1, 6, 12, 9, 0, 13, 0, 10, 5, 8, 11, 10, 0, 13, 5, 0, 0, 12, 4, 1]
3.520318e-42	3.388124e-42	[14, 11, 13, 1, 0, 12, 11, 7, 3, 15, 14, 11, 9, 4, 7, 13, 3, 8, 0, 15, 4, 1, 8, 13, 7, 6, 7, 14, 7, 4, 9, 8, 8, 7]
1.262513e-80	1.218371e-80	[8, 5, 4, 15, 12, 9, 12, 6, 7, 5, 8, 12, 1, 14, 8, 11, 15, 6, 0, 12, 13, 12, 13, 11, 5, 4, 1, 12, 13, 5, 3, 0, 3, 5, 10, 12, 3, 7, 3, 12, 8, 4, 10, 9, 5, 15, 6, 6, 11, 10, 6, 7, 1, 5, 1, 1, 9, 6, 6, 8, 6, 15, 13, 9, 12, 11, 5]
1.798780e-76	1.851859e-76	[10, 5, 2, 8, 13, 13, 0, 10, 8, 13, 9, 4, 14, 8, 1, 7, 3, 6, 1, 13, 4, 14, 2, 7, 4, 5, 0, 10, 13, 12, 5, 5, 7, 5, 5, 8, 14, 15, 13, 7, 8, 4, 7, 1, 0, 8, 6, 10, 15, 15, 9, 4, 9, 15, 10, 8, 0, 7, 4, 4, 7, 6, 13, 2]
4.608778e-56	3.772264e-56	[2, 11, 4, 13, 5, 5, 4, 6, 15, 6, 12, 9, 10, 14, 14, 7, 4, 4, 6, 7, 5, 15, 5, 10, 8, 13, 8, 4, 4, 2, 6, 5, 6, 12, 3, 8, 9, 1, 8, 6, 4, 10, 0, 12, 10, 11]
3.072200e-18	3.193197e-18	[8, 8, 9, 2, 8, 6, 14, 5, 10, 5, 15, 0, 9, 5, 4]
3.718155e-76	4.038770e-76	[1, 0, 9, 1, 9, 6, 11, 7, 15, 12, 12, 2, 2, 13, 8, 13, 0, 4, 5, 8, 1, 11, 7, 1, 0, 9, 6, 5, 10, 8, 6, 0, 12, 8, 5, 9, 9, 12, 15, 9, 9, 13, 15, 5, 12, 7, 2, 2, 4, 3, 12, 1, 5, 9, 5, 13, 1, 8, 6, 13, 7, 4, 13, 4]
1.742738e-25	1.806621e-25	[11, 8, 5, 7, 15, 12, 0, 9, 6, 4, 9, 13, 5, 0, 10, 2, 8, 13, 13, 11, 12]
1.762849e-05	1.777930e-05	[10, 9, 13, 11]
7.644043e-29	7.642200e-29	[8, 3, 6, 9, 5, 7, 13, 13, 9, 0, 13, 14, 0, 13, 8, 8, 4, 11, 9, 3, 7, 7, 13, 8]
4.286097e-119	4.640961e-119	[13, 12, 9, 8, 5, 13, 0, 13, 15, 15, 5, 10, 4, 5, 0, 12, 8, 9, 5, 8, 5, 3, 4, 5, 14, 1, 1, 4, 15, 6, 14, 5, 0, 14, 14, 7, 14, 5, 13, 2, 3, 4, 5, 13, 12, 7, 10, 0, 11, 12, 10, 10, 0, 15, 14, 9, 15, 14, 10, 1, 10, 15, 13, 3, 11, 2, 12, 15, 7, 8, 10, 10, 2, 9, 7, 10, 1, 0, 0, 2, 12, 5, 13, 13, 7, 4, 0, 7, 9, 13, 14, 1, 6, 6, 0, 12, 3, 9, 1]
1.456280e-58	1.362116e-58	[10, 8, 11, 5, 5, 2, 10, 12, 10, 4, 7, 1, 1, 15, 2, 2, 13, 11, 5, 15, 0, 12, 4, 6, 10, 8, 9, 15, 12, 12, 4, 4, 9, 5, 11, 9, 4, 10, 3, 13, 10, 11, 11, 8, 12, 1, 8, 0]
8.747035e-77	1.029021e-76	[3, 1, 2, 5, 8, 13, 13, 3, 0, 3, 5, 12, 9, 13, 6, 15, 13, 9, 12, 1, 15, 11, 15, 7, 6, 6, 5, 5, 5, 14, 7, 5, 4, 0, 4, 12, 14, 4, 6, 7, 8, 5, 0, 10, 1, 8, 9, 1, 0, 9, 6, 8, 7, 0, 14, 8, 15, 3, 9, 8, 15, 7, 2, 8]
5.936716e-64	6.291805e-64	[7, 9, 4, 5, 6, 5, 8, 2, 4, 13, 2, 0, 11, 6, 5, 13, 4, 8, 4, 13, 1, 13, 5, 10, 4, 11, 10, 9, 1, 10, 7, 4, 5, 4, 12, 7, 1, 5, 9, 4, 11, 0, 1, 12, 11, 14, 1, 13, 13, 8, 12, 5, 8, 0]
3.617878e-68	4.207163e-68	[5, 13, 8, 6, 12, 12, 4, 13, 13, 0, 13, 2, 2, 10, 11, 4, 15, 0, 4, 15, 6, 4, 9, 2, 5, 4, 13, 1, 5, 0, 10, 1, 9, 12, 8, 7, 12, 15, 3, 13, 0, 12, 8, 5, 7, 13, 4, 11, 4, 6, 11, 12, 9, 0, 10, 4, 5]
2.232454e-75	2.392476e-75	[6, 11, 12, 4, 9, 12, 4, 8, 5, 15, 1, 8, 1, 15, 9, 5, 5, 15, 15, 7, 6, 13, 0, 1, 6, 8, 2, 15, 4, 14, 6, 15, 3, 9, 0, 14, 2, 3, 5, 7, 6, 5, 15, 11, 5, 9, 13, 0, 8, 6, 14, 7, 4, 9, 12, 1, 12, 10, 8, 6, 4, 2]
1.727232e-78	1.716692e-78	[1, 6, 5, 4, 9, 9, 10, 5, 1, 2, 10, 13, 10, 6, 14, 11, 12, 7, 9, 7, 14, 8, 1, 8, 10, 13, 4, 12, 12, 3, 9, 6, 8, 15, 9, 9, 13, 12, 9, 8, 2, 2, 2, 8, 2, 6, 3, 2, 0, 6, 13, 10, 9, 10, 10, 11, 9, 8, 2, 6, 3, 7, 3, 1]
6.296035e-60	6.686679e-60	[9, 2, 8, 1, 1, 5, 4, 5, 11, 11, 13, 0, 11, 8, 1, 13, 10, 1, 4, 7, 12, 8, 1, 3, 5, 6, 3, 12, 12, 4, 5, 8, 4, 13, 13, 3, 14, 8, 5, 7, 2, 6, 9, 0, 11, 4, 13, 12, 10, 13]
6.461100e-36	6.454762e-36	[4, 7, 3, 13, 0, 15, 7, 10, 13, 5, 6, 6, 7, 4, 10, 4, 14, 8, 8, 8, 6, 6, 2, 6, 7, 0, 11, 9, 11]
2.023006e-05	2.020899e-05	[5, 6, 0, 12]
3.289456e-11	3.179033e-11	[1, 13, 9, 13, 5, 2, 11, 10, 4]
1.441915e-67	1.450073e-67	[4, 3, 13, 6, 10, 6, 4, 13, 10, 7, 6, 0, 2, 4, 7, 7, 6, 0, 1, 8, 7, 10, 7, 9, 1, 10, 3, 6, 2, 15, 7, 10, 13, 10, 4, 5, 5, 5, 5, 7, 8, 13, 4, 7, 0, 7, 10, 6, 10, 4, 0, 3, 13, 4, 2, 5]
2.933039e-98	3.151513e-98	[13, 5, 5, 13, 1, 1, 6, 15, 10, 13, 11, 0, 12, 6, 6, 3, 8, 11, 11, 13, 4, 6, 13, 15, 8, 14, 4, 11, 9, 2, 15, 2, 8, 10, 15, 3, 15, 13, 3, 9, 3, 0, 1, 11, 11, 13, 8, 7, 13, 13, 6, 0, 11, 4, 1, 2, 5, 13, 10, 5, 8, 7, 10, 13, 13, 13, 7, 14, 8, 4, 6, 5, 0, 0, 7, 14, 15, 0, 14, 2, 14]
1.828653e-68	1.960548e-68	[10, 5, 0, 2, 11, 15, 0, 0, 10, 1, 5, 5, 0, 4, 9, 4, 13, 7, 9, 8, 7, 14, 2, 12, 13, 8, 1, 15, 13, 14, 7, 7, 6, 5, 12, 13, 3, 10, 1, 7, 14, 14, 15, 5, 13, 12, 14, 4, 9, 4, 0, 12, 9, 5, 0, 8, 13]
1.074431e-40	1.054240e-40	[8, 10, 9, 13, 5, 2, 7, 7, 3, 12, 8, 9, 7, 10, 7, 8, 13, 12, 13, 13, 0, 15, 8, 15, 1, 0, 1, 11, 11, 8, 8, 5, 0, 9]
6.705010e-72	6.125445e-72	[9, 3, 5, 12, 1, 9, 15, 1, 13, 0, 9, 0, 13, 5, 3, 6, 13, 6, 12, 3, 0, 8, 14, 15, 9, 8, 8, 1, 9, 5, 5, 5, 0, 13, 8, 3, 6, 4, 11, 15, 6, 1, 11, 6, 5, 5, 9, 10, 15, 12, 10, 11, 3, 7, 8, 0, 9, 12, 7, 15]
1.600703e-52	1.484919e-52	[6, 9, 11, 15, 9, 5, 9, 2, 6, 11, 1, 5, 13, 15, 6, 13, 5, 0, 3, 1, 10, 6, 12, 11, 5, 0, 0, 12, 2, 12, 9, 0, 1, 7, 11, 6, 15, 1, 14, 11, 5, 1, 3]
1.609976e-66	1.516125e-66	[14, 14, 2, 11, 8, 1, 9, 2, 3, 5, 0, 9, 4, 2, 14, 11, 3, 3, 12, 13, 9, 14, 1, 8, 7, 3, 0, 5, 13, 9, 9, 9, 9, 8, 13, 1, 8, 9, 9, 8, 1, 5, 6, 3, 5, 5, 13, 10, 4, 10, 4, 7, 12, 14, 6]
4.301322e-30	4.407288e-30	[10, 8, 3, 9, 10, 7, 0, 5, 6, 0, 0, 4, 0, 11, 13, 9, 5, 14, 4, 0, 8, 7, 5, 9, 6]
2.386307e-111	1.920325e-111	[0, 7, 1, 10, 9, 7, 5, 8, 10, 1, 9, 5, 11, 15, 4, 0, 8, 15, 8, 4, 9, 5, 7, 15, 9, 14, 10, 8, 4, 11, 10, 4, 4, 7, 8, 1, 12, 5, 6, 6, 8, 8, 2, 14, 12, 13, 1, 2, 3, 7, 7, 8, 0, 14, 9, 6, 12, 5, 13, 4, 1, 14, 13, 8, 14, 4, 8, 1, 4, 4, 14, 10, 13, 14, 1, 0, 7, 2, 3, 5, 9, 8, 12, 10, 15, 15, 9, 9, 11, 3, 10, 2]
3.478182e-69	3.360710e-69	[8, 4, 4, 2, 11, 13, 6, 9, 1, 12, 15, 2, 13, 2, 2, 10, 14, 9, 5, 15, 0, 10, 10, 14, 4, 9, 13, 0, 5, 6, 5, 0, 6, 3, 7, 8, 10, 13, 10, 1, 9, 3, 4, 0, 12, 5, 3, 6, 6, 1, 12, 6, 13, 9, 3, 8, 8]
8.505685e-08	8.811045e-08	[12, 6, 9, 13, 8, 10]
9.947091e-90	1.067974e-89	[8, 9, 10, 15, 6, 10, 10, 9, 8, 14, 3, 5, 15, 11, 3, 3, 5, 1, 2, 1, 3, 12, 13, 14, 15, 8, 1, 0, 13, 5, 2, 15, 14, 13, 6, 2, 4, 12, 1, 11, 15, 4, 5, 11, 2, 6, 9, 13, 10, 14, 5, 1, 4, 14, 5, 12, 3, 13, 13, 9, 9, 15, 5, 9, 9, 12, 0, 12, 3, 1, 8, 1, 0, 4]
1.020526e-09	1.027345e-09	[13, 13, 9, 8, 2, 9, 5, 13]
2.563703e-74	2.315034e-74	[1, 12, 13, 8, 7, 14, 3, 5, 4, 8, 0, 4, 15, 10, 13, 0, 2, 6, 4, 4, 6, 4, 3, 3, 12, 0, 2, 1, 5, 15, 11, 11, 0, 0, 14, 11, 13, 15, 9, 12, 13, 4, 14, 6, 3, 15, 2, 1, 3, 12, 8, 7, 11, 1, 3, 3, 12, 3, 13, 8]
8.301502e-32	8.873842e-32	[9, 5, 5, 1, 3, 9, 13, 13, 8, 12, 15, 13, 5, 5, 9, 1, 2, 15, 10, 5, 1, 6, 8, 5, 15, 4, 3]
8.180382e-54	8.405182e-54	[7, 0, 10, 13, 1, 7, 9, 13, 4, 6, 0, 13, 4, 0, 15, 14, 5, 8, 12, 4, 4, 7, 13, 1, 13, 14, 1, 12, 1, 11, 0, 5, 12, 13, 4, 7, 14, 8, 2, 5, 5, 9, 10, 11, 0]
8.627595e-26	8.903720e-26	[11, 6, 11, 13, 9, 2, 10, 0, 13, 9, 8, 10, 1, 11, 8, 5, 8, 5, 2, 7, 11]
